id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2745511665,1,34,16,0,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-08T17:00:29.374Z,2024-11-08T17:55:33Z,,,,,5348763679,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5348763675,59,"1, 2, 38, 34, 14, 4, 11, 8, 18, 10, 17, 3, 5, 7, 24, 25, 29, 33, 37, 71",5348763671,30,"53y263xxfdf1itytiqhg3v6c5, 1xjhud4hyekcg08nue1iosmsq, 6xjbcik3a56d0vqy4vrq5eokp, 7uia9zlz3axnuc6usdn9u4kfe, 6ylzm57bvpufg3cenadtv7qhh, 7hukebiijqntuvetwzralzuju, 7rtrg77m3xozgfhu3p2ihfey2, 22zuxw8lez5w4vjd8spzzysyc, 9yiz575rldkwu7icgqwk1qmdx, 3ylgelxr6ssp42hidfnchqp2i, 94hei5v2f93ga4b0iwxxisbu1, 32ohywx3gs0u6bqm4z59wxmmt, 2anc9ug5nr25khmtcc4id2pxx, 1yqlkot5sh85ot3eemo67djv9, 1k9g7x8jwhzcpx8bc5ji7og0k, 9s85lkd1qi525r4horgbtostl, chsirsawrhuh787kofklnjmqd, 22760086vtvx2xulry32q21hw, 1hbucfyn2l3bxcw5r4zcb1dlg, 6uvp2evoo07gv5rc5ht2l012i",5348883227,197,12608,5348763673,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5348763677,130,8,5348883225,194,7hukebiijqntuvetwzralzuju,5348763681,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745512285,1,34,16,0,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-08T17:02:37.231Z,2024-11-08T18:41:18Z,,,,,5348883017,194,5j9d1plbsd5ic01r3ggziutwp,5348767407,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5348767403,59,"16, 22, 23, 6, 12, 4, 7, 8, 15, 25, 11, 1, 9, 13, 17, 18, 20, 24, 26, 31",5348767399,30,"c7gwbtdqptxjtu3tn3xctvit, 3361cs2j60yxzy9mir80byqc5, 7sbdudf1vycn8hinw0giakpyi, 5j9d1plbsd5ic01r3ggziutwp, 6rd849oap6uh93wdwjk8590q1, czpstoiy12awqpasz573ckp91, 5x8064b3yr7txk0czddfjtffu, 1902oagnhlo7x9xpumxvg1t78, 3ejggtt1du1cui3wc1f8oqx62, adg5dfvzxjrzlz1n2jsfeyx3o, 7foqorbwhgqjghtxa2nax6kgk, a6ham5hnwv62w3tynikyal68l, 828b7y3phhpb62srvtrjhtgk4, 5q4p56lg1vjsqo824aql0e1d6, 6gh4z3yubnpypzoakjom1rj3e, bh06w40pwo6dy3cjrw3r2i0ru, d88feog3dgv09oxbzn15xqesq, 94560hgwsjkx8qgz48f7gzitw, 5jdkdvxssuc8gvzwwrq5bs76y, 637840asun7f3wo16c5zkhi50",5348767401,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",5348767405,130,4,5348883019,197,23448,5348767409,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534685,2,32,1,0,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-08T18:00:52.662Z,2024-11-08T18:00:52Z,,,,,5348888981,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534687,2,32,1,0,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-08T18:00:52.662Z,2024-11-08T21:23:56Z,,,,,5348888983,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534699,3,1,1,0,0,aljua8crr0vkwit0j3m59jw9j,1,49.7,50.4,2024-11-08T18:00:52.663Z,2024-11-08T18:00:56Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5348889041,279,S,5348889037,212,27.7,5348889035,141,67.2,5348889039,213,2.72,5348889033,140,25.7,5348889031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534709,4,1,1,0,3,aljua8crr0vkwit0j3m59jw9j,0,25.3,67.2,2024-11-08T18:00:56.384Z,2024-11-08T18:01:00Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5348889097,1,,5348889087,56,Center,5348889093,212,39.0,5348889091,141,76.9,5348889095,213,0.17,5348889089,140,61.9,5348889085,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534717,3,44,1,0,6,c165yjiny1qnmfdvefxvflnkc,1,33.3,22.1,2024-11-08T18:00:59.426Z,2024-11-08T18:56:00Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348889119,285,,5348889129,233,5,5348889117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534711,5,44,1,0,6,aljua8crr0vkwit0j3m59jw9j,0,66.7,77.9,2024-11-08T18:00:59.427Z,2024-11-08T18:56:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5348889101,56,Center,5348889103,286,,5348889135,233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534729,4,1,1,0,7,c165yjiny1qnmfdvefxvflnkc,1,25.3,20.3,2024-11-08T18:01:00.268Z,2024-11-08T18:01:02Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348889167,140,28.8,5348889173,213,5.06,5348889171,212,10.9,5348889169,141,5.2,5348889165,56,Back,5348889163,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534747,6,1,1,0,11,c165yjiny1qnmfdvefxvflnkc,0,24.4,2.9,2024-11-08T18:01:03.868Z,2024-11-08T18:01:06Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5348889281,213,2.78,5348889273,56,Back,5348889279,212,10.2,5348889277,141,8.2,5348889275,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534763,7,61,1,0,11,aljua8crr0vkwit0j3m59jw9j,1,84.4,83.5,2024-11-08T18:01:04.005Z,2024-11-08T18:49:20Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5348889359,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534765,7,50,1,0,15,c165yjiny1qnmfdvefxvflnkc,1,17.0,10.4,2024-11-08T18:01:07.711Z,2024-11-08T18:56:10Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5348889363,285,,5348889371,233,6,5348889361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534761,6,7,1,0,15,aljua8crr0vkwit0j3m59jw9j,1,83.0,89.6,2024-11-08T18:01:07.712Z,2024-11-08T21:42:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5348889365,233,7,5348889355,286,,5349821431,383,,5348889353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534775,8,83,1,0,17,c165yjiny1qnmfdvefxvflnkc,0,6.9,25.2,2024-11-08T18:01:09.844Z,2024-11-08T18:48:42Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5348889469,399,6rd849oap6uh93wdwjk8590q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534781,8,50,1,0,17,aljua8crr0vkwit0j3m59jw9j,1,98.4,68.2,2024-11-08T18:01:10.661Z,2024-11-08T23:01:50Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5349904267,233,444,5349022695,286,,5348889441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745559141,444,7,1,0,18,c165yjiny1qnmfdvefxvflnkc,1,1.6,31.8,2024-11-08T18:01:10.662Z,2024-11-08T23:01:49Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5349019421,285,,5349904263,233,8,5349019417,56,Back,5349822773,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534787,9,52,1,0,21,c165yjiny1qnmfdvefxvflnkc,1,0.8,41.9,2024-11-08T18:01:14.156Z,2024-11-08T21:42:35Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5349822157,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534881,10,1,1,0,40,c165yjiny1qnmfdvefxvflnkc,1,9.0,41.0,2024-11-08T18:01:32.828Z,2024-11-08T21:43:06Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348889917,56,Back,5349822977,189,,5348889915,123,,5348889925,213,5.40,5348889919,140,27.6,5349020359,343,3,5348889923,212,30.9,5348889921,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534885,11,1,1,0,43,c165yjiny1qnmfdvefxvflnkc,1,27.6,5.8,2024-11-08T18:01:35.820Z,2024-11-08T18:49:25Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5348889947,141,47.6,5348889951,213,2.26,5348889945,140,5.3,5348889953,1,,5348889949,212,36.8,5348889943,56,Back,5349021405,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534891,12,1,1,0,44,c165yjiny1qnmfdvefxvflnkc,1,5.3,47.6,2024-11-08T18:01:37.132Z,2024-11-08T18:49:13Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348889973,56,Back,5348889975,140,11.1,5348889979,212,19.2,5348889981,213,1.25,5348889977,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534921,13,1,1,0,48,c165yjiny1qnmfdvefxvflnkc,1,17.9,73.3,2024-11-08T18:01:41.420Z,2024-11-08T18:01:44Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348890121,56,Back,5348890123,140,33.5,5348890131,1,,5348890119,155,,5348890129,213,5.10,5348890125,141,13.8,5348890127,212,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534935,14,1,1,0,51,c165yjiny1qnmfdvefxvflnkc,1,33.5,13.8,2024-11-08T18:01:44.108Z,2024-11-08T18:01:46Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5348890205,56,Back,5348890209,140,25.3,5348890213,212,11.3,5348890211,141,24.6,5348890215,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534961,15,1,1,0,54,c165yjiny1qnmfdvefxvflnkc,1,25.4,22.7,2024-11-08T18:01:46.684Z,2024-11-08T18:01:50Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348890339,141,51.5,5348890343,213,0.57,5348890335,56,Center,5348890341,212,36.4,5348890337,140,54.6,5348890345,1,,5348890333,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534965,16,44,1,0,56,c165yjiny1qnmfdvefxvflnkc,1,59.5,49.8,2024-11-08T18:01:49.056Z,2024-11-08T18:56:01Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5348890353,286,,5348890351,56,Center,5348890369,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534953,9,44,1,0,56,aljua8crr0vkwit0j3m59jw9j,0,40.5,50.2,2024-11-08T18:01:49.057Z,2024-11-08T18:56:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5348890397,233,16,5348890299,56,Back,5348890301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745534981,17,1,1,0,57,c165yjiny1qnmfdvefxvflnkc,1,55.0,51.0,2024-11-08T18:01:50.428Z,2024-11-08T18:49:45Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5348890419,213,1.99,5348890415,141,67.3,5348890411,56,Center,5349022165,156,,5348890413,140,50.3,5348890417,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535003,18,1,1,0,59,c165yjiny1qnmfdvefxvflnkc,1,50.3,67.3,2024-11-08T18:01:52.507Z,2024-11-08T18:49:52Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348890537,213,0.57,5348890529,56,Left,5348890535,212,29.6,5348890531,140,74.0,5348890533,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535031,19,1,1,1,4,c165yjiny1qnmfdvefxvflnkc,1,71.5,80.5,2024-11-08T18:01:57.036Z,2024-11-08T18:02:00Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5348890685,212,22.6,5348890683,141,94.4,5348890681,140,91.0,5348890687,213,0.43,5348890679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535115,20,61,1,1,7,c165yjiny1qnmfdvefxvflnkc,0,95.6,95.4,2024-11-08T18:02:00.524Z,2024-11-08T18:02:16Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348891073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535045,10,5,1,1,9,aljua8crr0vkwit0j3m59jw9j,1,5.3,-1.4,2024-11-08T18:02:01.809Z,2024-11-08T19:01:42Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5348890749,56,Back,5349049493,233,21,5348890751,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535119,21,5,1,1,9,c165yjiny1qnmfdvefxvflnkc,0,94.7,101.4,2024-11-08T18:02:01.809Z,2024-11-08T19:01:42Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5348891097,347,,5348891095,56,Left,5349049519,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535143,11,1,1,1,26,aljua8crr0vkwit0j3m59jw9j,0,13.4,0.0,2024-11-08T18:02:18.962Z,2024-11-08T18:50:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5348891213,141,5.4,5348891211,140,32.9,5348891215,212,21.0,5348891207,107,,5348891217,213,0.23,5348891209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535157,22,61,1,1,28,c165yjiny1qnmfdvefxvflnkc,1,74.8,96.6,2024-11-08T18:02:20.925Z,2024-11-08T21:44:02Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5348891317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535151,12,43,1,1,28,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-08T18:02:21.281Z,2024-11-08T18:50:54Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5348891251,212,1.3,5348891323,236,0,5348891245,56,Back,5348891249,141,5.0,5348891325,233,22,5348891329,286,0,5348891247,140,23.5,5349025127,144,1,5348891253,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535161,13,1,1,1,30,aljua8crr0vkwit0j3m59jw9j,0,19.8,6.5,2024-11-08T18:02:22.865Z,2024-11-08T18:51:03Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5349025585,157,,5348891361,212,34.8,5348891353,56,Back,5348891367,1,,5348891365,213,0.55,5348891355,140,48.0,5348891357,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535175,24,1,1,1,32,c165yjiny1qnmfdvefxvflnkc,1,50.7,50.7,2024-11-08T18:02:25.068Z,2024-11-08T18:50:42Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5349024681,213,3.50,5349024677,141,43.8,5349024673,56,Back,5349024679,212,13.5,5349024675,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535229,25,1,1,1,35,c165yjiny1qnmfdvefxvflnkc,1,34.3,51.0,2024-11-08T18:02:28.525Z,2024-11-08T18:50:56Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5348891641,56,Back,5348891643,140,15.5,5348891649,213,3.21,5348891645,141,49.0,5348891647,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535243,26,1,1,1,39,c165yjiny1qnmfdvefxvflnkc,1,16.0,48.4,2024-11-08T18:02:31.788Z,2024-11-08T18:02:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5348891709,56,Back,5348891717,213,5.61,5348891719,1,,5348891715,212,36.9,5348891707,155,,5348891711,140,43.4,5348891713,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535247,27,44,1,1,41,c165yjiny1qnmfdvefxvflnkc,1,50.8,12.0,2024-11-08T18:02:33.787Z,2024-11-08T18:56:01Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5348891733,56,Right,5348891771,286,,5348891755,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535251,14,44,1,1,41,aljua8crr0vkwit0j3m59jw9j,0,49.2,88.0,2024-11-08T18:02:33.788Z,2024-11-08T18:56:02Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5348891749,56,Back,5348891761,233,27,5349036389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535277,28,1,1,1,41,c165yjiny1qnmfdvefxvflnkc,0,43.8,13.1,2024-11-08T18:02:34.044Z,2024-11-08T18:02:37Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5348891839,141,12.5,5348891835,56,Back,5348891831,3,,5348891833,168,,5348891843,213,6.13,5348891837,140,46.3,5348891841,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535269,15,61,1,1,44,aljua8crr0vkwit0j3m59jw9j,1,42.9,91.8,2024-11-08T18:02:36.721Z,2024-11-08T18:02:36Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5348891811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535279,16,5,1,1,44,aljua8crr0vkwit0j3m59jw9j,0,44.8,101.4,2024-11-08T18:02:37.649Z,2024-11-08T19:01:43Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5348891847,347,,5348892443,233,29,5348891845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535387,29,5,1,1,44,c165yjiny1qnmfdvefxvflnkc,1,55.2,-1.4,2024-11-08T18:02:37.649Z,2024-11-08T19:01:43Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5348892439,233,16,5348892435,56,Right,5348892437,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535403,30,1,1,2,10,c165yjiny1qnmfdvefxvflnkc,1,55.0,0.0,2024-11-08T18:03:02.972Z,2024-11-08T18:03:06Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5348892499,140,62.0,5348892503,212,8.9,5348892501,141,5.5,5348892495,107,,5348892497,56,Right,5348892505,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535401,17,83,1,2,12,aljua8crr0vkwit0j3m59jw9j,0,23.9,92.6,2024-11-08T18:03:05.314Z,2024-11-08T18:03:08Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5348892541,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535405,31,50,1,2,13,c165yjiny1qnmfdvefxvflnkc,1,67.5,5.4,2024-11-08T18:03:05.867Z,2024-11-08T18:56:11Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5348892509,56,Right,5348892601,233,18,5348892511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535415,18,7,1,2,13,aljua8crr0vkwit0j3m59jw9j,1,32.5,94.6,2024-11-08T18:03:05.868Z,2024-11-08T21:44:51Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5348892565,285,,5348892575,233,31,5348892563,56,Back,5349825729,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535409,32,83,1,2,14,c165yjiny1qnmfdvefxvflnkc,0,62.9,4.3,2024-11-08T18:03:07.163Z,2024-11-08T18:03:09Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5348892621,399,7foqorbwhgqjghtxa2nax6kgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535421,19,61,1,2,15,aljua8crr0vkwit0j3m59jw9j,0,24.0,96.3,2024-11-08T18:03:08.193Z,2024-11-08T18:03:08Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5348892591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535431,20,5,1,2,16,aljua8crr0vkwit0j3m59jw9j,0,32.5,100.9,2024-11-08T18:03:08.801Z,2024-11-08T19:01:43Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5348892721,233,33,5348892629,347,,5348892627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535443,33,5,1,2,16,c165yjiny1qnmfdvefxvflnkc,1,67.5,-0.9,2024-11-08T18:03:08.801Z,2024-11-08T19:01:43Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5348892693,56,Right,5348892701,233,20,5348892695,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535453,34,1,1,2,19,c165yjiny1qnmfdvefxvflnkc,1,59.9,0.0,2024-11-08T18:03:12.299Z,2024-11-08T18:03:14Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5348892739,213,1.75,5348892729,107,,5348892735,141,25.9,5348892731,56,Center,5348892733,140,56.7,5348892737,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535469,35,1,1,2,21,c165yjiny1qnmfdvefxvflnkc,1,56.7,26.2,2024-11-08T18:03:14.027Z,2024-11-08T18:03:17Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5348892797,56,Back,5348892801,141,50.9,5348892803,212,19.1,5348892799,140,48.0,5348892805,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535493,36,1,1,2,25,c165yjiny1qnmfdvefxvflnkc,1,53.6,51.5,2024-11-08T18:03:17.835Z,2024-11-08T18:03:21Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5348892949,141,32.2,5348892953,213,4.14,5348892945,56,Back,5348892947,140,45.5,5348892951,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535499,37,1,1,2,28,c165yjiny1qnmfdvefxvflnkc,1,54.2,25.8,2024-11-08T18:03:21.532Z,2024-11-08T18:03:22Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5348892995,212,13.7,5348892997,213,5.75,5348892989,56,Right,5348892993,141,15.6,5348892991,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535507,38,1,1,2,30,c165yjiny1qnmfdvefxvflnkc,1,65.3,15.5,2024-11-08T18:03:22.843Z,2024-11-08T18:03:24Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5348893047,141,12.2,5348893051,213,3.67,5348893045,140,61.6,5348893049,212,4.5,5348893043,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535543,39,1,1,2,31,c165yjiny1qnmfdvefxvflnkc,1,61.9,11.1,2024-11-08T18:03:24.363Z,2024-11-08T18:03:31Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5348893191,213,0.05,5348893183,56,Right,5348893181,155,,5348893185,140,88.6,5348893187,141,13.1,5348893189,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535557,40,1,1,2,38,c165yjiny1qnmfdvefxvflnkc,1,89.5,4.0,2024-11-08T18:03:31.355Z,2024-11-08T18:03:33Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5348893259,140,81.0,5348893257,56,Right,5348893265,213,3.03,5348893261,141,5.5,5348893263,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535579,41,1,1,2,40,c165yjiny1qnmfdvefxvflnkc,1,87.5,3.1,2024-11-08T18:03:33.116Z,2024-11-08T21:45:29Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5349826803,20,,5348893397,140,91.7,5349826801,224,,5348893395,56,Center,5348893401,212,18.9,5348893403,213,1.34,5348893399,141,30.1,5348893393,155,,5348893391,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535583,42,1,1,2,45,c165yjiny1qnmfdvefxvflnkc,0,98.9,28.6,2024-11-08T18:03:38.432Z,2024-11-08T18:51:29Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5349026519,141,27.6,5349026535,236,,5349026515,56,Center,5349026521,212,5.2,5349026523,213,3.27,5349026541,286,,5349026537,233,21,5349026517,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
