id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2794294535,1,34,16,0,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-03-31T16:07:50.809Z,2025-03-31T17:30:21Z,,,,,5614304277,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5614304271,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5614304275,197,25126,5614304265,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",5614304267,59,"39, 5, 3, 8, 2, 24, 11, 22, 10, 7, 9, 1, 6, 15, 16, 17, 18, 20, 28, 32",5614304269,130,4,5614304263,30,"4id56bnddab7qd1mxxsm8ueqc, 4w8yuib6lrya8ucle0j9maxka, reelt18o0lhvy8vl8h33glpl, 174tz9lh744fhcxzabu00746h, 2mfqgk982ky4y88ddcljx25n8, 8ebx705t6jvq53z6tjk0ke1d6, 6vy0wrnn1jz4tjp9ofxr9qesq, 8wz2m0yj4f0ci90m0wjftnoid, 30117qloj2vhnxq4djfktp7u1, 40l3vtezw1ofwk2occi4z5w45, cntz26i7p4q9fyzh55xswpudw, 27hg1g0tz1l6mt4eugz841hw5, 1t67kvg37jg2elz9voix5kcet, 659a50ce2qqdoptyyjyo4whjp, 7uqexxe985u3bbx5lxx2vgand, b83hbe115qfbfh703m5idim8k, 5svga5s2fg0n058ms3pndyhhw, 2e1j4tbrlrgqvm7io0hfu7is5, 2e1xnfe3hisebv1tytnkzk178, 9eaa74frc7sjli4e48cey3r4k",5614304273,194,8wz2m0yj4f0ci90m0wjftnoid,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794296177,1,34,16,0,0,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-03-31T16:15:56.573Z,2025-03-31T17:14:03Z,,,,,5614313927,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5614313921,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5614313925,197,5798,5614313915,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5614313917,59,"1, 3, 33, 18, 5, 4, 10, 14, 9, 7, 29, 34, 8, 12, 13, 17, 21, 26, 36, 38",5614313919,130,8,5614313923,194,3xrja99d4b0jewfjzelq4rspg,5614313913,30,"dsw7clrtv93nkdnppqhfm1n9, bdgqvvkpadpthmlm40wa6dcyx, 77767sxrg8n7kfm58qf1wq32s, 3xrja99d4b0jewfjzelq4rspg, 4ly7t29cozmc49wu7avkvv3yt, 10lj2qekb1e4c8ful68b1pazt, 546vmchsyl1wt10pr13r5oup6, di0z3rihhkz11o1ccqo2b654a, 9mvwnz2zlvx54nggvvw3l9ega, 21ht7s882is4sisnr8dpf61yi, rxypx04u4hxdd5dfwoazp2xg, 6f0gn0s326avqwshii5mvfz10, 5k4gsy5f7ius93bbks9wbvqei, 3907otfahqaiqsy7hx3k142dw, dcewpavwmjbplo5fahrzfxega, 451liwl34giar3r8y7b295w16, cdlngd5oc988etq8dp8bh4s7p, 8rd3ahkalx8n0uwwavbjdnv2s, es8z1xh8vhhtrjs8jrfbrqrro, dy1lhnql8cpw307wcxw3brndg",,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307023,2,32,1,0,0,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-03-31T17:00:39.504Z,2025-03-31T17:00:39Z,,,,,5614377701,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307029,2,32,1,0,0,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-03-31T17:00:39.504Z,2025-03-31T17:00:42Z,,,,,5614377725,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307085,3,1,1,0,0,durq4oppf7c08tnbzrlebt0uz,1,50.1,50.0,2025-03-31T17:00:39.505Z,2025-03-31T17:00:44Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5614378029,141,42.5,5614378035,1,,5614378037,279,S,5614378031,212,32.4,5614378033,213,3.30,5614378025,56,Back,5614378027,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307111,4,1,1,0,5,durq4oppf7c08tnbzrlebt0uz,1,20.6,44.0,2025-03-31T17:00:44.577Z,2025-03-31T17:04:10Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5614378165,56,Left,5614378167,140,69.8,5614378171,212,62.5,5614378175,1,,5614378173,213,0.60,5614378163,155,,5614378169,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307121,5,1,1,0,7,durq4oppf7c08tnbzrlebt0uz,1,73.1,96.8,2025-03-31T17:00:46.593Z,2025-03-31T17:00:48Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614378225,140,59.0,5614378227,141,94.5,5614378229,212,14.9,5614378231,213,3.25,5614378223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307125,6,1,1,0,8,durq4oppf7c08tnbzrlebt0uz,0,52.0,94.0,2025-03-31T17:00:48.081Z,2025-03-31T17:04:29Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614378249,213,6.25,5614378243,140,60.5,5614378241,56,Left,5614378247,212,8.9,5614378245,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307131,3,61,1,0,9,4jg5vd59i24chckyua90dr1lg,1,28.5,3.7,2025-03-31T17:00:48.841Z,2025-03-31T17:03:00Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614378281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307139,4,5,1,0,10,4jg5vd59i24chckyua90dr1lg,0,34.6,-1.4,2025-03-31T17:00:49.763Z,2025-03-31T17:03:50Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614378305,347,,5614378303,56,Back,5614378487,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307167,7,5,1,0,10,durq4oppf7c08tnbzrlebt0uz,1,65.4,101.4,2025-03-31T17:00:49.763Z,2025-03-31T17:03:50Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614378471,233,4,5614378449,347,,5614378447,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307203,8,1,1,0,16,durq4oppf7c08tnbzrlebt0uz,0,68.8,100.0,2025-03-31T17:00:55.985Z,2025-03-31T17:00:57Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614378699,213,5.85,5614378693,140,82.2,5614378697,212,15.5,5614378691,56,Left,5614378695,141,92.4,5614378689,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307217,5,8,1,0,19,4jg5vd59i24chckyua90dr1lg,1,39.3,11.0,2025-03-31T17:00:59.002Z,2025-03-31T17:00:59Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614378747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307237,6,1,1,0,20,4jg5vd59i24chckyua90dr1lg,1,37.0,8.9,2025-03-31T17:01:00.330Z,2025-03-31T17:01:01Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614378885,140,53.3,5614378887,141,11.1,5614378881,155,,5614378891,213,0.09,5614378889,212,17.2,5614378883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307249,7,1,1,0,22,4jg5vd59i24chckyua90dr1lg,1,53.3,11.1,2025-03-31T17:01:01.834Z,2025-03-31T17:01:03Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5614378951,56,Right,5614378957,212,2.4,5614378955,141,14.4,5614378953,140,54.0,5614378959,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307263,9,50,1,0,24,4jg5vd59i24chckyua90dr1lg,1,62.1,20.4,2025-03-31T17:01:03.698Z,2025-03-31T17:46:56Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5614392765,233,9,5614379035,56,Right,5614379037,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307275,9,7,1,0,24,durq4oppf7c08tnbzrlebt0uz,1,37.9,79.6,2025-03-31T17:01:03.699Z,2025-03-31T17:46:55Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5614379093,285,,5614392759,233,9,5614379091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794309887,58,3,1,0,25,4jg5vd59i24chckyua90dr1lg,0,68.7,32.8,2025-03-31T17:01:04.564Z,2025-03-31T17:46:56Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5614394659,56,Center,5614394703,233,10,5614394661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307285,10,7,1,0,25,durq4oppf7c08tnbzrlebt0uz,1,31.3,67.2,2025-03-31T17:01:04.565Z,2025-03-31T17:46:56Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5614379135,285,,5614394663,233,58,5614379133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794310585,77,1,1,0,29,durq4oppf7c08tnbzrlebt0uz,1,38.3,71.1,2025-03-31T17:01:09.099Z,2025-03-31T17:08:10Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5614398857,212,7.8,5614398851,56,Back,5614398855,141,59.7,5614398859,213,4.83,5614398853,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307311,12,1,1,0,30,durq4oppf7c08tnbzrlebt0uz,1,39.7,65.8,2025-03-31T17:01:09.953Z,2025-03-31T17:01:10Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5614379313,140,32.4,5614379319,213,1.93,5614379317,212,21.7,5614379315,141,95.6,5614379311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307329,13,1,1,0,31,durq4oppf7c08tnbzrlebt0uz,1,32.4,95.6,2025-03-31T17:01:10.690Z,2025-03-31T17:01:12Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614379419,140,58.8,5614379423,212,28.4,5614379417,56,Left,5614379425,213,6.06,5614379421,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307353,14,1,1,0,33,durq4oppf7c08tnbzrlebt0uz,1,58.2,87.2,2025-03-31T17:01:12.641Z,2025-03-31T17:01:17Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614379537,140,72.6,5614379535,56,Left,5614379543,213,0.23,5614379541,212,15.5,5614379539,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794311041,92,1,1,0,34,durq4oppf7c08tnbzrlebt0uz,1,57.4,79.7,2025-03-31T17:01:14.454Z,2025-03-31T17:08:57Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5614400725,140,71.8,5614400727,141,91.2,5614400733,213,0.48,5614400723,56,Left,5614400729,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307409,17,1,1,0,38,durq4oppf7c08tnbzrlebt0uz,0,79.2,94.8,2025-03-31T17:01:17.928Z,2025-03-31T17:01:22Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614379807,56,Left,5614379813,212,3.1,5614379829,233,10,5614379827,236,,5614379815,213,4.68,5614379833,286,,5614379811,141,90.3,5614379809,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307359,10,74,1,0,38,4jg5vd59i24chckyua90dr1lg,1,22.9,4.7,2025-03-31T17:01:17.929Z,2025-03-31T17:01:22Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614379581,285,,5614379579,56,Back,5614379865,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307383,15,61,1,0,38,durq4oppf7c08tnbzrlebt0uz,1,67.5,94.0,2025-03-31T17:01:18.386Z,2025-03-31T17:09:38Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614379685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307399,16,43,1,0,40,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-03-31T17:01:19.937Z,2025-03-31T17:09:26Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5614379769,140,79.2,5614401843,144,1,5614379773,212,7.4,5614379767,56,Left,5614379775,213,0.26,5614379771,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307413,11,5,1,0,41,4jg5vd59i24chckyua90dr1lg,1,23.6,-2.0,2025-03-31T17:01:21.481Z,2025-03-31T17:02:42Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614379825,347,,5614379823,56,Back,5614383279,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307509,18,5,1,0,41,durq4oppf7c08tnbzrlebt0uz,0,76.4,102.0,2025-03-31T17:01:21.481Z,2025-03-31T17:03:50Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614380291,347,,5614380323,233,11,5614380289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307525,12,1,1,0,55,4jg5vd59i24chckyua90dr1lg,0,23.3,0.0,2025-03-31T17:01:35.193Z,2025-03-31T17:01:36Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614380399,213,0.29,5614380393,140,37.5,5614380397,212,15.6,5614380395,141,4.6,5614380391,56,Back,5614380389,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307549,19,1,1,0,57,durq4oppf7c08tnbzrlebt0uz,1,57.9,94.1,2025-03-31T17:01:37.122Z,2025-03-31T17:01:39Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614380527,141,90.6,5614380521,3,,5614380525,140,69.6,5614380529,212,12.5,5614380531,213,6.09,5614380523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307555,20,61,1,1,0,durq4oppf7c08tnbzrlebt0uz,0,69.6,90.6,2025-03-31T17:01:39.602Z,2025-03-31T17:01:40Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614380551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307557,13,1,1,1,0,4jg5vd59i24chckyua90dr1lg,0,34.6,4.0,2025-03-31T17:01:39.657Z,2025-03-31T17:01:40Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5614380561,212,5.9,5614380555,56,Back,5614380557,140,35.8,5614380559,141,12.5,5614380563,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794311765,94,45,1,1,1,4jg5vd59i24chckyua90dr1lg,0,31.7,21.3,2025-03-31T17:01:41.150Z,2025-03-31T17:47:00Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5614407129,56,Back,5614407131,285,,5614407173,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794311801,126,3,1,1,1,durq4oppf7c08tnbzrlebt0uz,1,68.3,78.7,2025-03-31T17:01:41.150Z,2025-03-31T17:47:00Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5614406377,56,Center,5614407153,233,94,5614406379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307599,22,1,1,1,3,durq4oppf7c08tnbzrlebt0uz,1,67.0,85.3,2025-03-31T17:01:42.819Z,2025-03-31T17:11:36Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5614380741,140,57.5,5614380747,213,2.49,5614380745,212,12.6,5614380739,56,Left,5614380743,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307607,23,1,1,1,4,durq4oppf7c08tnbzrlebt0uz,1,57.5,96.5,2025-03-31T17:01:44.465Z,2025-03-31T17:01:45Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614380811,141,85.4,5614380815,213,3.41,5614380809,140,31.1,5614380807,56,Back,5614380813,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307613,24,1,1,1,6,durq4oppf7c08tnbzrlebt0uz,1,29.6,82.7,2025-03-31T17:01:45.777Z,2025-03-31T17:01:47Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5614380867,213,4.64,5614380861,140,27.8,5614380865,212,27.7,5614380859,56,Back,5614380863,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307633,25,1,1,1,7,durq4oppf7c08tnbzrlebt0uz,1,27.8,42.1,2025-03-31T17:01:47.330Z,2025-03-31T17:01:49Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5614380963,212,18.1,5614380959,140,34.1,5614380957,56,Back,5614380961,141,17.4,5614380965,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307657,26,1,1,1,10,durq4oppf7c08tnbzrlebt0uz,1,34.3,19.2,2025-03-31T17:01:49.810Z,2025-03-31T17:01:53Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614381097,212,17.7,5614381095,141,9.5,5614381091,56,Back,5614381099,213,5.90,5614381093,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307663,27,1,1,1,13,durq4oppf7c08tnbzrlebt0uz,0,49.9,9.5,2025-03-31T17:01:53.250Z,2025-03-31T17:12:30Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5614381159,212,17.8,5614381153,56,Right,5614409455,168,,5614381157,141,14.3,5614381155,140,66.6,5614381161,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307713,15,1,1,1,17,4jg5vd59i24chckyua90dr1lg,0,33.5,79.7,2025-03-31T17:01:57.433Z,2025-03-31T17:01:59Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614381403,140,72.8,5614381413,1,,5614381409,213,0.20,5614381405,141,92.3,5614381407,212,42.1,5614381401,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307739,28,1,1,1,21,durq4oppf7c08tnbzrlebt0uz,0,26.7,10.9,2025-03-31T17:02:01.314Z,2025-03-31T17:13:12Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614381541,1,,5614381529,157,,5614381537,212,21.4,5614381531,56,Back,5614381535,141,5.2,5614381539,213,6.10,5614381533,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307781,16,61,1,1,27,4jg5vd59i24chckyua90dr1lg,0,43.5,91.5,2025-03-31T17:02:06.537Z,2025-03-31T17:13:35Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5614381755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307785,17,5,1,1,27,4jg5vd59i24chckyua90dr1lg,0,55.2,102.0,2025-03-31T17:02:06.930Z,2025-03-31T17:03:51Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5614381773,56,Left,5614382131,233,29,5614381775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307843,29,5,1,1,27,durq4oppf7c08tnbzrlebt0uz,1,44.8,-2.0,2025-03-31T17:02:06.930Z,2025-03-31T17:03:51Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5614382109,347,,5614382127,233,17,5614382107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307881,30,1,1,1,34,durq4oppf7c08tnbzrlebt0uz,1,42.5,0.0,2025-03-31T17:02:14.081Z,2025-03-31T17:02:19Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5614382327,56,Back,5614382325,107,,5614382333,212,23.1,5614382329,140,22.4,5614382337,1,,5614382335,213,2.73,5614382331,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307909,31,1,1,1,40,durq4oppf7c08tnbzrlebt0uz,1,26.0,21.0,2025-03-31T17:02:19.730Z,2025-03-31T17:02:23Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5614382503,56,Back,5614382507,140,16.9,5614382515,212,24.6,5614382517,213,1.97,5614382511,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307927,32,1,1,1,43,durq4oppf7c08tnbzrlebt0uz,1,15.4,56.0,2025-03-31T17:02:23.201Z,2025-03-31T17:02:26Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5614382609,56,Back,5614382613,141,85.6,5614382617,213,1.39,5614382615,212,20.5,5614382611,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307947,33,1,1,1,46,durq4oppf7c08tnbzrlebt0uz,1,19.2,90.8,2025-03-31T17:02:26.050Z,2025-03-31T17:02:28Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614382721,213,6.28,5614382717,141,90.6,5614382711,155,,5614382715,140,60.1,5614382723,1,,5614382719,212,42.9,5614382713,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307955,34,1,1,1,49,durq4oppf7c08tnbzrlebt0uz,0,60.1,90.6,2025-03-31T17:02:28.513Z,2025-03-31T17:02:29Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5614382785,213,4.96,5614382781,141,69.6,5614382775,155,,5614382777,56,Center,5614382779,140,63.5,5614382783,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794307979,18,1,1,1,50,4jg5vd59i24chckyua90dr1lg,1,38.4,18.0,2025-03-31T17:02:30.184Z,2025-03-31T17:02:33Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5614382907,213,0.12,5614382905,212,31.5,5614382901,140,68.2,5614382897,157,,5614382899,56,Center,5614382903,141,23.6,5614382909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308003,20,1,1,1,53,4jg5vd59i24chckyua90dr1lg,1,73.1,23.9,2025-03-31T17:02:33.303Z,2025-03-31T17:02:36Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5614383049,213,4.64,5614383043,140,72.4,5614383041,56,Right,5614383045,141,8.2,5614383047,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308015,21,1,1,1,56,4jg5vd59i24chckyua90dr1lg,1,73.3,7.6,2025-03-31T17:02:36.184Z,2025-03-31T17:02:38Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5614383111,213,3.38,5614383107,141,3.2,5614383105,140,61.5,5614383109,212,12.7,5614383103,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308049,22,1,1,1,59,4jg5vd59i24chckyua90dr1lg,1,61.7,8.8,2025-03-31T17:02:38.839Z,2025-03-31T17:02:44Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614383351,212,29.8,5614383349,141,45.4,5614383347,140,46.1,5614383345,56,Back,5614383353,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308061,23,1,1,2,4,4jg5vd59i24chckyua90dr1lg,1,46.5,52.1,2025-03-31T17:02:44.328Z,2025-03-31T17:02:46Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5614383425,213,4.84,5614383421,141,42.7,5614383417,56,Back,5614383423,212,6.4,5614383419,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308103,24,1,1,2,6,4jg5vd59i24chckyua90dr1lg,1,46.1,43.0,2025-03-31T17:02:46.375Z,2025-03-31T17:02:52Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5614383665,213,5.44,5614383661,141,10.3,5614383657,56,Right,5614383659,140,64.8,5614383663,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308109,25,1,1,2,12,4jg5vd59i24chckyua90dr1lg,1,70.0,15.0,2025-03-31T17:02:52.071Z,2025-03-31T17:02:53Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5614383693,56,Right,5614383699,212,11.0,5614383701,213,5.43,5614383697,141,2.8,5614383695,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308131,26,1,1,2,14,4jg5vd59i24chckyua90dr1lg,0,72.4,4.9,2025-03-31T17:02:53.591Z,2025-03-31T17:15:40Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614383817,141,0.0,5614383815,140,88.3,5614383821,213,6.02,5614383813,56,Right,5614383819,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308121,35,43,1,2,14,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-03-31T17:02:53.592Z,2025-03-31T17:15:38Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614383837,233,26,5614418017,144,74,5614383749,56,Back,5614383751,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308145,27,5,1,2,16,4jg5vd59i24chckyua90dr1lg,0,76.4,-1.8,2025-03-31T17:02:56.451Z,2025-03-31T17:03:52Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5614384097,233,36,5614383893,347,,5614383891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794308133,36,5,1,2,16,durq4oppf7c08tnbzrlebt0uz,1,23.6,101.8,2025-03-31T17:02:56.451Z,2025-03-31T17:03:51Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5614384071,233,27,5614383823,56,Back,5614383825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
