id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2820651139,1,34,16,0,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-06-01T11:07:55.113Z,2025-06-01T12:00:22Z,,,,5759935949,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5759935947,130,13,5759935941,30,"87x84p759ef1d1qyffeghbp3p, atxo9oz3czimyk1t4xigfrkrt, 9bmo8w8t7slkzbb5owilyoqju, 2s9ra3bnhkcid5uz7abhdhr6d, bdw87kq6mx8rdkkpb9w5nar1m, b248ue8bteo0awvp627dokd0, edzj7i715cpyuuumcttajkc0l, bpzni5riygngh99pfbcu8f78q, 8uzx6yb66zjn0ke2rwqlg7wus, bzm752bvefjt54nj6ruf9tbtg, eikthetfmpxyeqsisa7vs3hsl, 2trecv075gi4o78mfuyh4xiol, 9uumw2ntt4397bee2p3m2qdt6, c36ffo382u9flu5foebt4di39, e9q5sweea5ymhqqwh5tucuzth, eacqkvqbdrk7h93nzhwk0jff9, c3jxdm8s5meuohhv6hthhdy0a, 2iaisohuaaw7ioyox0d9zuvl6, l7librn1vzdub2poztkj3fv8, d4nz5uqb2xsmza0ui0l20sgk",5759935955,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5759935953,197,28383,5759935951,194,edzj7i715cpyuuumcttajkc0l,5759935945,59,"12, 11, 15, 21, 4, 2, 6, 25, 9, 29, 13, 1, 3, 5, 8, 14, 18, 20, 26, 28",5759935943,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820651487,1,34,16,0,0,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-06-01T11:11:23.242Z,2025-06-01T11:56:42Z,,,,5759937979,59,"45, 18, 27, 20, 4, 3, 32, 7, 25, 29, 19, 35, 5, 8, 10, 11, 12, 14, 34",5759937987,197,26350,5759937981,130,4,5759937977,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5759937989,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5759937975,30,"d5jgrd0clyl4rskqu6j8hcwkp, bv57jiquzqjnzuxzw5r663aad, ab3og2sas7q4czd31wbdbnro, dkc69jkzi4e9ysgmwldz249as, ebhyx7fm13sy9qjf4vylzg89h, 23p0dby12ymf55wwi0xz2fnx1, 2zjl0xu23wp9j6ciq25irsq38, 370kkwnidcltqyooh51z6uzqi, 820rgu4x8w0jmh6v9d6udhwyc, a3jetivxcnpp4z36nhboz5ysq, 9jszz4regvdvl0v4i8s41jbah, 26dlb4txygf7qzukjikr23mxh, 5jos8v6hr086q8at9iuyhwded, 6n7sw8r0fhcoa8hfuxrtm96tx, dvl8q7nwvz3o6d73220d1ag2d, 1utyorvutnk14hp6dr079t1m2, csd7qb9u0a9am2ltse9w31uz8, 6051gs5j7d6zss35h2twoqnd, aklu4afzffv8ggxwn5wm5wphw",5759937983,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5759937985,194,ebhyx7fm13sy9qjf4vylzg89h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659287,2,32,1,0,0,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-06-01T12:00:41.321Z,2025-06-01T12:00:43Z,,,,5759982611,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659283,2,32,1,0,0,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-06-01T12:00:41.321Z,2025-06-01T12:00:41Z,,,,5759982605,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659299,3,1,1,0,0,czkf5t3ai00ghwbga03i5aqxw,1,49.9,49.9,2025-06-01T12:00:41.322Z,2025-06-01T12:00:44Z,820rgu4x8w0jmh6v9d6udhwyc,K. Jawla,,5759982689,141,45.5,5759982687,140,27.7,5759982695,279,S,5759982693,213,3.27,5759982691,212,23.5,5759982685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659325,4,1,1,0,2,czkf5t3ai00ghwbga03i5aqxw,1,26.8,44.5,2025-06-01T12:00:44.156Z,2025-06-01T12:00:48Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5759982799,157,,5759982805,141,19.5,5759982803,140,65.4,5759982811,1,,5759982801,56,Right,5759982809,213,5.89,5759982807,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659329,5,44,1,0,5,czkf5t3ai00ghwbga03i5aqxw,1,60.8,23.6,2025-06-01T12:00:46.567Z,2025-06-01T14:08:27Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5759982827,286,,5759982845,233,3,5759982825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659319,3,44,1,0,5,6i936isoyj6d0uuxdj537uc97,0,39.2,76.4,2025-06-01T12:00:46.568Z,2025-06-01T14:08:28Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5759982781,56,Back,5759982853,233,5,5759982783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659339,6,1,1,0,5,czkf5t3ai00ghwbga03i5aqxw,1,63.8,21.6,2025-06-01T12:00:47.125Z,2025-06-01T12:10:16Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5759982869,141,22.4,5759982867,140,73.0,5759982861,3,,5759982871,212,9.7,5759982865,56,Center,5759982863,168,,5759982873,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662283,119,1,1,0,7,czkf5t3ai00ghwbga03i5aqxw,0,75.1,23.5,2025-06-01T12:00:49.088Z,2025-06-01T12:09:38Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5759999887,213,1.28,5759999879,56,Center,5759999881,140,77.4,5759999877,3,,5759999883,141,35.4,5759999885,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659345,4,12,1,0,8,6i936isoyj6d0uuxdj537uc97,1,28.6,75.0,2025-06-01T12:00:49.687Z,2025-06-01T12:01:07Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,5759982887,213,0.37,5759982885,212,16.4,5759982883,141,83.8,5759982909,15,,5759982881,140,43.1,5759982879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659367,7,1,1,0,10,czkf5t3ai00ghwbga03i5aqxw,1,69.8,27.1,2025-06-01T12:00:51.357Z,2025-06-01T12:00:53Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5759982969,212,10.5,5759982971,213,2.07,5759982967,141,40.7,5759982965,140,65.0,5759982963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659381,8,1,1,0,12,czkf5t3ai00ghwbga03i5aqxw,1,64.6,38.8,2025-06-01T12:00:53.740Z,2025-06-01T12:09:56Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5759983057,212,13.0,5759983059,213,4.62,5759983053,140,63.4,5759983055,141,19.7,5759983051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659387,9,1,1,0,14,czkf5t3ai00ghwbga03i5aqxw,1,63.2,18.2,2025-06-01T12:00:55.484Z,2025-06-01T12:10:39Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5759983093,141,7.0,5759983095,212,13.7,5759983089,56,Right,5759983097,213,3.73,5759983091,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659405,10,1,1,0,15,czkf5t3ai00ghwbga03i5aqxw,1,53.5,11.0,2025-06-01T12:00:57.116Z,2025-06-01T12:11:01Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5759983183,141,7.9,5759983185,212,36.3,5759983187,213,6.23,5759983179,56,Right,5759983189,1,,5759983177,155,,5759983181,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659417,11,1,1,0,23,czkf5t3ai00ghwbga03i5aqxw,1,87.8,11.0,2025-06-01T12:01:04.684Z,2025-06-01T12:01:07Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5759983245,213,0.31,5759983243,212,7.4,5759983241,141,14.3,5759983239,140,94.5,5759983237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659419,12,1,1,0,25,czkf5t3ai00ghwbga03i5aqxw,0,94.5,13.8,2025-06-01T12:01:06.909Z,2025-06-01T12:11:27Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5759983261,212,27.1,5759983259,141,53.6,5759983257,140,92.9,5759983263,213,1.63,5759983251,2,,5759983255,56,Center,5759983253,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659423,5,12,1,0,26,6i936isoyj6d0uuxdj537uc97,1,11.8,60.2,2025-06-01T12:01:07.431Z,2025-06-01T12:11:35Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,5759983277,56,Back,5759983281,141,41.6,5759983279,140,28.9,5759983287,15,,5759983285,213,5.67,5759983283,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659491,13,1,1,0,30,czkf5t3ai00ghwbga03i5aqxw,1,69.6,85.0,2025-06-01T12:01:11.901Z,2025-06-01T12:01:19Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5759983581,141,88.4,5759983577,140,85.3,5759983587,213,0.14,5759983585,212,16.6,5759983573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659501,14,1,1,0,37,czkf5t3ai00ghwbga03i5aqxw,1,75.4,80.5,2025-06-01T12:01:19.037Z,2025-06-01T12:01:21Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5759983671,56,Center,5759983675,141,65.4,5759983673,140,71.7,5759983679,213,4.35,5759983677,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659507,15,1,1,0,39,czkf5t3ai00ghwbga03i5aqxw,1,73.2,65.4,2025-06-01T12:01:21.180Z,2025-06-01T12:01:23Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5759983717,213,2.56,5759983711,140,60.5,5759983713,141,78.4,5759983709,56,Center,5759983715,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659513,16,1,1,0,40,czkf5t3ai00ghwbga03i5aqxw,1,60.5,78.4,2025-06-01T12:01:21.404Z,2025-06-01T12:12:40Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759983761,212,19.9,5759983759,141,96.0,5759983757,140,75.7,5759983763,213,0.64,5759983755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663447,157,61,1,0,41,czkf5t3ai00ghwbga03i5aqxw,0,63.4,97.1,2025-06-01T12:01:22.792Z,2025-06-01T12:12:36Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5760006405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659527,17,83,1,0,44,czkf5t3ai00ghwbga03i5aqxw,0,76.9,94.2,2025-06-01T12:01:25.516Z,2025-06-01T12:01:29Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5759983895,399,atxo9oz3czimyk1t4xigfrkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659535,7,1,1,0,44,6i936isoyj6d0uuxdj537uc97,1,31.2,7.0,2025-06-01T12:01:25.671Z,2025-06-01T12:01:27Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5759983851,56,Back,5759983853,140,19.4,5759983855,141,10.7,5759983857,212,12.6,5759983859,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659543,8,1,1,0,46,6i936isoyj6d0uuxdj537uc97,0,19.4,10.7,2025-06-01T12:01:27.463Z,2025-06-01T12:01:29Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5759983909,1,,5759983901,140,50.6,5759983907,213,0.02,5759983905,212,32.8,5759983899,56,Right,5759983903,141,11.6,5759983897,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659573,19,1,1,0,52,czkf5t3ai00ghwbga03i5aqxw,1,58.2,80.2,2025-06-01T12:01:33.981Z,2025-06-01T12:01:35Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759984039,56,Back,5759984047,213,4.13,5759984045,212,23.7,5759984043,141,51.2,5759984041,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659599,20,1,1,0,54,czkf5t3ai00ghwbga03i5aqxw,1,39.9,59.0,2025-06-01T12:01:35.469Z,2025-06-01T12:01:39Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5759984151,213,1.30,5759984145,140,43.2,5759984143,56,Back,5759984149,212,13.0,5759984147,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659623,21,1,1,0,57,czkf5t3ai00ghwbga03i5aqxw,1,47.3,64.6,2025-06-01T12:01:39.148Z,2025-06-01T12:01:42Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759984263,212,21.8,5759984265,213,0.82,5759984257,56,Left,5759984259,140,61.4,5759984261,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659649,22,1,1,1,1,czkf5t3ai00ghwbga03i5aqxw,1,61.4,84.2,2025-06-01T12:01:42.780Z,2025-06-01T12:14:45Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5759984409,140,39.3,5759984413,212,24.9,5759984415,213,3.51,5759984407,56,Back,5759984411,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659659,23,1,1,1,4,czkf5t3ai00ghwbga03i5aqxw,1,40.4,70.6,2025-06-01T12:01:46.124Z,2025-06-01T12:01:47Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759984471,56,Back,5759984473,140,36.6,5759984475,141,40.6,5759984477,212,20.8,5759984479,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659679,24,1,1,1,6,czkf5t3ai00ghwbga03i5aqxw,1,36.6,39.8,2025-06-01T12:01:47.661Z,2025-06-01T12:01:51Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5759984587,140,41.0,5759984589,141,13.7,5759984593,213,4.97,5759984591,212,18.3,5759984585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659687,25,1,1,1,8,czkf5t3ai00ghwbga03i5aqxw,1,41.0,12.0,2025-06-01T12:01:49.741Z,2025-06-01T12:15:03Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5759984631,56,Back,5759984635,141,25.5,5759984633,140,42.6,5759984639,213,1.39,5759984637,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659689,9,83,1,1,10,6i936isoyj6d0uuxdj537uc97,0,54.3,76.0,2025-06-01T12:01:52.030Z,2025-06-01T12:15:05Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,5759984701,399,a3jetivxcnpp4z36nhboz5ysq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659693,26,1,1,1,11,czkf5t3ai00ghwbga03i5aqxw,1,42.8,24.3,2025-06-01T12:01:52.781Z,2025-06-01T12:01:54Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5759984667,213,0.29,5759984663,141,33.3,5759984665,212,21.7,5759984659,56,Center,5759984661,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659697,27,1,1,1,12,czkf5t3ai00ghwbga03i5aqxw,1,61.7,33.3,2025-06-01T12:01:54.316Z,2025-06-01T12:01:56Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,5759984689,212,23.2,5759984687,141,37.4,5759984691,213,3.02,5759984685,140,39.8,5759984683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659709,28,1,1,1,15,czkf5t3ai00ghwbga03i5aqxw,1,39.3,37.7,2025-06-01T12:01:56.589Z,2025-06-01T12:02:01Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5759984829,213,1.73,5759984827,212,23.4,5759984825,141,71.7,5759984823,140,35.7,5759984821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659723,29,1,1,1,19,czkf5t3ai00ghwbga03i5aqxw,1,46.8,67.6,2025-06-01T12:02:01.085Z,2025-06-01T12:02:04Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759984889,212,24.4,5759984887,141,86.9,5759984891,213,0.57,5759984885,140,66.4,5759984883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664727,189,1,1,1,20,czkf5t3ai00ghwbga03i5aqxw,1,63.4,91.8,2025-06-01T12:02:01.559Z,2025-06-01T12:15:51Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5760013447,213,5.91,5760013439,56,Left,5760013443,141,87.3,5760013445,212,8.4,5760013441,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659747,30,43,1,1,22,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-06-01T12:02:04.237Z,2025-06-01T12:15:56Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5759985027,141,82.4,5759985031,213,6.20,5760013639,144,1,5759985029,212,6.8,5759985023,56,Left,5759985025,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659749,31,1,1,1,26,czkf5t3ai00ghwbga03i5aqxw,0,74.3,90.8,2025-06-01T12:02:07.448Z,2025-06-01T12:02:29Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5759985039,141,92.9,5759985047,233,10,5759985037,140,74.3,5759985051,286,,5759985035,56,Left,5759985045,236,,5759985043,213,1.57,5759985041,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659737,10,74,1,1,26,6i936isoyj6d0uuxdj537uc97,1,32.1,2.2,2025-06-01T12:02:07.449Z,2025-06-01T12:02:11Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5759984967,285,,5759985059,233,31,5759984965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659741,11,5,1,1,27,6i936isoyj6d0uuxdj537uc97,0,30.4,-1.6,2025-06-01T12:02:08.349Z,2025-06-01T13:02:35Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5759984997,347,,5759985095,233,32,5759984995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659757,32,5,1,1,27,czkf5t3ai00ghwbga03i5aqxw,1,69.6,101.6,2025-06-01T12:02:08.349Z,2025-06-01T12:16:05Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5759985085,56,Left,5759985089,233,11,5759985087,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659765,33,1,1,1,31,czkf5t3ai00ghwbga03i5aqxw,1,72.1,100.0,2025-06-01T12:02:13.085Z,2025-06-01T12:16:19Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5759985139,140,60.4,5759985137,56,Left,5759985145,213,3.79,5759985135,107,,5759985143,212,15.4,5759985141,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659793,34,1,1,1,33,czkf5t3ai00ghwbga03i5aqxw,1,60.1,88.4,2025-06-01T12:02:14.844Z,2025-06-01T12:16:29Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5759985263,212,15.4,5759985265,213,3.74,5759985257,56,Back,5759985259,140,48.0,5759985261,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659795,35,1,1,1,37,czkf5t3ai00ghwbga03i5aqxw,0,55.1,83.2,2025-06-01T12:02:19.149Z,2025-06-01T12:02:19Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759985275,140,60.0,5759985273,56,Left,5759985279,212,5.2,5759985277,141,83.8,5759985281,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659797,12,61,1,1,38,6i936isoyj6d0uuxdj537uc97,1,47.2,1.7,2025-06-01T12:02:20.187Z,2025-06-01T12:02:20Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,5759985283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659807,13,5,1,1,39,6i936isoyj6d0uuxdj537uc97,0,44.7,-1.1,2025-06-01T12:02:20.668Z,2025-06-01T13:02:36Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,5759985311,347,,5759985331,233,36,5759985309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659803,36,5,1,1,39,czkf5t3ai00ghwbga03i5aqxw,1,55.3,101.1,2025-06-01T12:02:20.668Z,2025-06-01T13:02:36Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759985303,347,,5759985313,233,13,5759985301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659887,37,1,1,1,48,czkf5t3ai00ghwbga03i5aqxw,1,56.7,100.0,2025-06-01T12:02:29.756Z,2025-06-01T12:02:33Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5759985721,56,Left,5759985723,140,57.6,5759985719,107,,5759985725,141,92.3,5759985727,212,6.4,5759985729,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659893,38,1,1,1,52,czkf5t3ai00ghwbga03i5aqxw,1,50.7,82.1,2025-06-01T12:02:33.564Z,2025-06-01T12:17:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5759985749,141,90.3,5759985747,140,45.9,5759985753,213,2.31,5759985751,212,7.5,5759985745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659897,39,1,1,1,52,czkf5t3ai00ghwbga03i5aqxw,1,45.9,90.3,2025-06-01T12:02:34.253Z,2025-06-01T12:02:34Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5759985771,140,37.0,5759985769,56,Back,5759985777,213,4.13,5759985775,212,16.9,5759985773,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659927,40,1,1,1,53,czkf5t3ai00ghwbga03i5aqxw,1,36.5,68.2,2025-06-01T12:02:34.829Z,2025-06-01T12:02:40Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5759985959,212,18.7,5759985961,213,3.82,5759985957,141,51.0,5759985955,140,22.6,5759985953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659953,41,1,1,1,59,czkf5t3ai00ghwbga03i5aqxw,1,20.3,47.9,2025-06-01T12:02:40.541Z,2025-06-01T12:02:43Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5759986077,56,Back,5759986081,140,19.9,5759986087,213,4.67,5759986085,212,10.7,5759986083,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659965,42,1,1,2,2,czkf5t3ai00ghwbga03i5aqxw,1,22.3,30.6,2025-06-01T12:02:43.437Z,2025-06-01T12:02:46Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5759986161,141,15.3,5759986159,140,24.2,5759986157,56,Back,5759986165,213,4.90,5759986163,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659993,43,43,1,2,4,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-06-01T12:02:45.869Z,2025-06-01T12:20:25Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5759986345,141,21.3,5760022347,144,1,5759986343,140,26.0,5759986349,213,1.04,5759986341,56,Back,5759986347,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820659999,44,4,1,2,8,czkf5t3ai00ghwbga03i5aqxw,1,23.4,6.8,2025-06-01T12:02:49.351Z,2025-06-01T12:21:32Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5759986643,294,,5759986543,233,14,5759986533,285,,5759986529,152,,5759986527,56,Back,5759986525,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
