id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value
2796804487,1,34,16,0,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-06T00:04:29.897Z,2025-04-06T02:20:26Z,,,,,5628207323,30,"8y556fvv7asmfouaica4nbai1, 1jhs3g95t0ah1hx3fwlo14kmi, 6fgxgq77v66va16tcuqvyn6x, 2mxaagzu9rb92z9880yjllbzd, 9hqo1ykdlw9iv4tlo8d3vu9ec, 8gy9wgqywaqi9uy6i31i0q21h, 7ctc1xui7wk89o5v00z8ijqw9, 7ajceczjsu9ci4nqv9gg2860a, cqmvrx028gh19yh8qh7w01y0a, 3lndo247f4br8t6xxdvlij4a2, 2mgcta30puk8kuwb5mo4zvcnp, cuw4kvdf0bazq87mh3dwv71ii, 2dbik29e0m9bil2ofn2yhrget, 9lucpehmfe4z2vdlica1kc9d6, 7vs1eqm82fwwuhwfqodb3dyw9, cywd7q1m77lwe5q2dof7rvf9w, dowfebdy2qnsz8hkj0ilrux62, c4g35kho1qirnu4q420knnl9m, 6bypbwfkdebw240ddjg774ems, 5a6sqqiyle6aj7zh8ozwikqok",5628678499,194,8gy9wgqywaqi9uy6i31i0q21h,5628207339,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5628207335,130,13,5628461839,197,18652,5628207343,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5628207331,59,"23, 24, 16, 3, 7, 25, 6, 8, 14, 13, 10, 1, 5, 11, 12, 20, 21, 30, 50, 66",5628207327,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,
2796806139,1,34,16,0,0,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-06T00:07:17.197Z,2025-04-06T05:09:42Z,,,,,5628216817,30,"4o2odluv4usimcdtryht04zjd, csx9pmpibyblftludnkd6j36x, 2wj1w4opn7f0jyz1ps6ebvc6i, rtercnq9nn7y0814ghe7wo2x, 16ndalf4kfr7e6rd9mwj7gfmc, 6pqyqf9v6g60ci7jjggalqsq1, khvgxqohya7mawca1qx5q590, 2yflerah2shma2hzhm99msez9, bvmqiuxeyjf68mz3jbm6i295h, 1b9b97pxox77ia41cilqqm4iy, chiwsyjdyk4sn4vxqu9mdr0x6, 97rumgrdtahzassy8weq13dyi, cc7auv8d89ohifqg7qwz62mwa, 2l6v8ab245wzmb1litvkir1ii, 1rknkp6cfxg6powoea2tttoiy, 441plehxckmdj5gb2mr6y8ne2, 1xpjec3sk3ykvgcg67jkxtzo, 7oxivwr2b7bq70t35dgsjloiy",5628461427,197,28243,5628216823,130,13,5628216819,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",5628216829,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5628216825,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5628216827,194,2yflerah2shma2hzhm99msez9,5628216821,59,"1, 11, 24, 14, 5, 6, 3, 80, 99, 8, 72, 16, 22, 27, 31, 37, 71, 83",,,,,,,,,,,,,,,,,,,,,,,,,,
2796850955,2,32,1,0,0,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-06T01:07:21.072Z,2025-04-06T01:07:24Z,,,,,5628465689,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796850933,2,32,1,0,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-06T01:07:21.072Z,2025-04-06T01:07:21Z,,,,,5628465595,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796850987,3,1,1,0,0,5h878vnmkbuy2ummddprusxgq,1,50.0,50.0,2025-04-06T01:07:21.073Z,2025-04-06T01:07:25Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5628465885,212,6.9,5628465889,279,S,5628465879,56,Back,5628465881,140,44.7,5628465891,278,,5628465887,213,3.77,5628465883,141,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796850997,4,1,1,0,3,5h878vnmkbuy2ummddprusxgq,0,42.4,40.7,2025-04-06T01:07:24.987Z,2025-04-06T03:20:12Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5628787007,141,42.5,5628787013,213,0.23,5628787029,286,,5628787025,233,3,5628465945,56,Back,5628787005,140,47.3,5628787023,236,,5628787011,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851009,3,74,1,0,3,ck22dnk93ng8ax7wonlff7yms,1,54.6,54.4,2025-04-06T01:07:24.988Z,2025-04-06T03:20:09Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5628466021,285,,5628466019,56,Center,5628787035,233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851057,5,1,1,0,6,ck22dnk93ng8ax7wonlff7yms,1,55.7,50.7,2025-04-06T01:07:27.072Z,2025-04-06T01:07:32Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5628466311,56,Center,5628466313,140,51.9,5628466315,141,39.8,5628466319,212,8.4,5628466321,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851083,6,1,1,0,11,ck22dnk93ng8ax7wonlff7yms,1,46.5,44.5,2025-04-06T01:07:32.288Z,2025-04-06T01:38:50Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5628466433,140,32.3,5628466435,141,62.0,5628466439,213,2.47,5628466437,212,19.1,5628466431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851097,7,1,1,0,13,ck22dnk93ng8ax7wonlff7yms,1,32.2,62.3,2025-04-06T01:07:34.631Z,2025-04-06T01:39:30Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5628466557,212,29.0,5628466551,56,Center,5628466559,213,0.39,5628466555,141,78.5,5628466553,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851135,8,1,1,0,15,ck22dnk93ng8ax7wonlff7yms,1,57.7,78.5,2025-04-06T01:07:36.082Z,2025-04-06T01:39:32Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5628466757,141,86.6,5628466761,213,0.84,5628466759,212,7.4,5628466755,140,62.4,5628466753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851151,9,1,1,0,19,ck22dnk93ng8ax7wonlff7yms,1,66.0,88.7,2025-04-06T01:07:40.295Z,2025-04-06T01:07:41Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5628466873,141,79.6,5628466877,213,4.68,5628466871,140,65.8,5628466869,56,Left,5628466875,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851157,10,1,1,0,19,ck22dnk93ng8ax7wonlff7yms,0,65.7,79.3,2025-04-06T01:07:40.568Z,2025-04-06T03:20:38Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5628466907,141,73.3,5628466911,213,5.04,5628466909,212,4.3,5628466905,140,67.0,5628466903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851133,5,61,1,0,20,5h878vnmkbuy2ummddprusxgq,1,35.0,34.5,2025-04-06T01:07:41.235Z,2025-04-06T03:20:35Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5628466749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851175,6,1,1,0,20,5h878vnmkbuy2ummddprusxgq,1,33.8,47.2,2025-04-06T01:07:41.794Z,2025-04-06T01:07:43Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628466993,56,Back,5628466999,212,10.4,5628466995,140,25.6,5628466997,141,38.7,5628467001,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851219,7,1,1,0,22,5h878vnmkbuy2ummddprusxgq,1,25.6,38.7,2025-04-06T01:07:43.403Z,2025-04-06T01:07:47Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5628467233,141,60.1,5628467231,140,45.3,5628467227,155,,5628467237,213,0.61,5628467229,56,Back,5628467235,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851229,8,1,1,0,26,5h878vnmkbuy2ummddprusxgq,1,45.0,70.2,2025-04-06T01:07:47.146Z,2025-04-06T03:21:00Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628467313,141,89.7,5628467309,56,Left,5628467315,212,16.2,5628467311,140,53.8,5628467317,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851271,9,61,1,0,29,5h878vnmkbuy2ummddprusxgq,0,61.3,92.5,2025-04-06T01:07:50.842Z,2025-04-06T01:07:51Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5628467475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851297,10,5,1,0,30,5h878vnmkbuy2ummddprusxgq,0,63.3,100.6,2025-04-06T01:07:51.131Z,2025-04-06T02:26:14Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5628467655,233,11,5628467547,347,,5628467545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851303,11,5,1,0,30,ck22dnk93ng8ax7wonlff7yms,1,36.7,-0.6,2025-04-06T01:07:51.131Z,2025-04-06T03:44:24Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5628467595,347,,5628467593,56,Back,5628467611,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851349,12,1,1,0,31,ck22dnk93ng8ax7wonlff7yms,1,37.8,0.0,2025-04-06T01:07:52.591Z,2025-04-06T01:07:56Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5628467823,56,Back,5628467821,107,,5628467831,213,2.31,5628467827,141,14.1,5628467829,212,14.0,5628467825,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851387,13,1,1,0,35,ck22dnk93ng8ax7wonlff7yms,1,20.8,16.2,2025-04-06T01:07:56.543Z,2025-04-06T01:08:00Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628468111,141,47.6,5628468109,140,5.8,5628468115,213,2.21,5628468113,212,26.5,5628468107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851405,14,1,1,0,39,ck22dnk93ng8ax7wonlff7yms,0,8.6,50.7,2025-04-06T01:08:00.105Z,2025-04-06T01:08:01Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5628468225,141,83.9,5628468229,213,0.61,5628468221,56,Back,5628468231,1,,5628468227,212,39.3,5628468223,140,39.2,5628468219,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851421,11,1,1,0,41,5h878vnmkbuy2ummddprusxgq,1,62.0,15.9,2025-04-06T01:08:02.251Z,2025-04-06T01:08:03Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5628468305,3,,5628468311,141,13.9,5628468309,140,68.2,5628468307,56,Right,5628468313,212,6.7,5628468315,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851441,13,1,1,0,42,5h878vnmkbuy2ummddprusxgq,0,68.3,14.2,2025-04-06T01:08:04.004Z,2025-04-06T01:08:04Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5628468407,140,72.0,5628468413,213,0.88,5628468411,212,6.1,5628468405,56,Right,5628468409,141,21.1,5628468403,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851457,15,61,1,0,44,ck22dnk93ng8ax7wonlff7yms,1,28.7,77.5,2025-04-06T01:08:05.670Z,2025-04-06T01:08:05Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628468523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851489,14,1,1,0,45,5h878vnmkbuy2ummddprusxgq,0,86.5,39.4,2025-04-06T01:08:06.594Z,2025-04-06T04:33:32Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628468641,141,45.0,5628468637,56,Center,5628468645,213,1.76,5628468643,212,3.9,5628468639,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851567,16,12,1,0,47,ck22dnk93ng8ax7wonlff7yms,1,14.7,47.0,2025-04-06T01:08:08.480Z,2025-04-06T01:08:13Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5628469091,213,6.17,5628469087,141,43.1,5628469089,212,22.7,5628469085,140,36.2,5628469083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851557,15,50,1,0,51,5h878vnmkbuy2ummddprusxgq,1,61.2,56.7,2025-04-06T01:08:12.443Z,2025-04-06T04:33:34Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5628469021,56,Center,5628469023,286,,5628469187,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851573,17,7,1,0,51,ck22dnk93ng8ax7wonlff7yms,0,38.8,43.3,2025-04-06T01:08:12.444Z,2025-04-06T01:08:20Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5628469147,233,15,5628469127,56,Back,5628469129,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796885423,430,43,1,0,53,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-06T01:08:14.072Z,2025-04-06T02:00:56Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5628652061,56,Back,5628652063,285,0,5628652239,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851595,16,1,1,0,53,5h878vnmkbuy2ummddprusxgq,1,74.7,95.1,2025-04-06T01:08:14.242Z,2025-04-06T01:08:16Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5628469265,213,5.89,5628469263,212,10.8,5628469259,140,84.2,5628469257,56,Left,5628469261,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851605,17,1,1,0,55,5h878vnmkbuy2ummddprusxgq,1,82.7,88.0,2025-04-06T01:08:16.090Z,2025-04-06T01:08:17Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5628469327,140,76.5,5628469339,213,3.93,5628469329,141,78.4,5628469325,56,Center,5628469333,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851617,18,3,1,0,55,5h878vnmkbuy2ummddprusxgq,1,79.2,69.9,2025-04-06T01:08:16.939Z,2025-04-06T03:51:51Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5628469691,233,18,5628469385,286,,5628469383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851659,18,45,1,0,55,ck22dnk93ng8ax7wonlff7yms,0,20.8,30.1,2025-04-06T01:08:16.939Z,2025-04-06T03:51:52Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5628469615,285,,5628469613,56,Back,5628469739,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851665,19,1,1,0,56,5h878vnmkbuy2ummddprusxgq,1,76.5,78.4,2025-04-06T01:08:17.234Z,2025-04-06T01:08:21Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5628469643,141,69.0,5628469639,56,Center,5628469649,213,5.67,5628469641,140,85.1,5628469647,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851671,20,61,1,1,0,5h878vnmkbuy2ummddprusxgq,0,87.8,71.7,2025-04-06T01:08:21.138Z,2025-04-06T01:08:21Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628469671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851697,21,61,1,1,0,5h878vnmkbuy2ummddprusxgq,1,87.8,71.7,2025-04-06T01:08:21.554Z,2025-04-06T04:34:19Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628469785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851691,19,1,1,1,0,ck22dnk93ng8ax7wonlff7yms,0,16.0,37.9,2025-04-06T01:08:22.071Z,2025-04-06T04:33:56Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5628469759,56,Back,5628652891,233,417,5628469763,141,36.0,5628652889,236,,5628652895,286,,5628469769,213,3.72,5628469765,212,2.4,5628469761,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2796885517,417,74,1,1,1,5h878vnmkbuy2ummddprusxgq,1,86.6,67.8,2025-04-06T01:08:22.072Z,2025-04-06T02:01:35Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5628652881,56,Center,5628652899,233,19,5628652883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796885549,431,61,1,1,2,ck22dnk93ng8ax7wonlff7yms,1,21.8,38.3,2025-04-06T01:08:23.072Z,2025-04-06T02:01:48Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5628653135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851733,22,1,1,1,3,5h878vnmkbuy2ummddprusxgq,1,80.4,85.0,2025-04-06T01:08:24.633Z,2025-04-06T01:08:25Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5628469983,212,17.2,5628469985,213,3.15,5628469979,141,84.9,5628469973,56,Left,5628469977,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851753,23,1,1,1,4,5h878vnmkbuy2ummddprusxgq,1,64.0,84.9,2025-04-06T01:08:25.522Z,2025-04-06T01:08:28Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628470153,212,11.6,5628470155,213,5.43,5628470147,56,Center,5628470149,140,71.3,5628470151,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851789,24,1,1,1,7,5h878vnmkbuy2ummddprusxgq,1,71.3,72.0,2025-04-06T01:08:28.619Z,2025-04-06T01:08:30Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5628470337,140,63.8,5628470341,212,31.3,5628470335,56,Center,5628470339,141,27.4,5628470333,155,,5628470343,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851815,25,1,1,1,9,5h878vnmkbuy2ummddprusxgq,1,63.5,27.6,2025-04-06T01:08:30.585Z,2025-04-06T01:08:32Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628470461,213,5.29,5628470457,141,17.4,5628470455,140,67.8,5628470459,212,8.3,5628470453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851855,26,1,1,1,11,5h878vnmkbuy2ummddprusxgq,1,68.8,6.9,2025-04-06T01:08:32.211Z,2025-04-06T01:08:35Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5628470663,56,Right,5628470665,140,58.3,5628470669,212,11.9,5628470667,141,13.6,5628470671,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851911,27,1,1,1,14,5h878vnmkbuy2ummddprusxgq,1,56.0,9.6,2025-04-06T01:08:35.913Z,2025-04-06T01:08:40Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628470989,213,0.15,5628470985,141,13.0,5628470983,140,70.1,5628470981,56,Right,5628470987,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851925,28,1,1,1,18,5h878vnmkbuy2ummddprusxgq,1,68.7,14.1,2025-04-06T01:08:39.930Z,2025-04-06T04:33:58Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5628471065,213,2.21,5628471063,212,11.7,5628471059,140,62.1,5628471061,141,27.9,5628471057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796851961,29,1,1,1,20,5h878vnmkbuy2ummddprusxgq,1,62.1,27.9,2025-04-06T01:08:41.385Z,2025-04-06T01:08:44Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5628471273,213,4.31,5628471265,56,Right,5628471269,141,12.1,5628471267,140,57.7,5628471271,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852007,30,1,1,1,22,5h878vnmkbuy2ummddprusxgq,1,57.3,10.8,2025-04-06T01:08:43.898Z,2025-04-06T01:08:57Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5628471491,140,45.1,5628471489,56,Back,5628471499,212,14.0,5628471505,213,2.72,5628471493,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852033,31,1,1,1,26,5h878vnmkbuy2ummddprusxgq,1,42.7,31.5,2025-04-06T01:08:48.010Z,2025-04-06T01:08:49Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5628471641,212,26.3,5628471637,140,18.5,5628471643,213,2.88,5628471639,141,41.7,5628471635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852073,32,1,1,1,28,5h878vnmkbuy2ummddprusxgq,0,18.5,41.7,2025-04-06T01:08:49.171Z,2025-04-06T01:08:52Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5628471863,1,,5628471855,141,100.0,5628471859,212,82.5,5628471853,140,86.8,5628471861,213,0.52,5628471851,56,Left,5628471849,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852285,20,5,1,1,31,ck22dnk93ng8ax7wonlff7yms,1,15.8,-1.6,2025-04-06T01:08:52.405Z,2025-04-06T03:44:24Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628473079,347,,5628473077,56,Back,5628473105,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852081,33,5,1,1,31,5h878vnmkbuy2ummddprusxgq,0,84.2,101.6,2025-04-06T01:08:52.405Z,2025-04-06T03:44:25Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5628473121,233,20,5628471895,56,Left,5628471897,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852323,21,1,1,1,49,ck22dnk93ng8ax7wonlff7yms,1,18.3,0.0,2025-04-06T01:09:10.696Z,2025-04-06T01:09:13Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628473261,213,1.08,5628473277,189,,5628473259,212,18.6,5628473255,140,26.6,5628473257,141,23.4,5628473249,107,,5628473251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852353,22,1,1,1,52,ck22dnk93ng8ax7wonlff7yms,1,26.5,40.7,2025-04-06T01:09:13.848Z,2025-04-06T02:02:18Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628473461,212,25.0,5628653597,189,,5628473463,213,2.15,5628473455,56,Back,5628473459,141,71.4,5628473457,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852391,23,1,1,1,54,ck22dnk93ng8ax7wonlff7yms,1,13.5,73.3,2025-04-06T01:09:15.296Z,2025-04-06T01:09:17Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5628473663,140,23.2,5628473667,212,11.7,5628473661,56,Back,5628473669,213,5.77,5628473665,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852439,24,1,1,1,56,ck22dnk93ng8ax7wonlff7yms,1,26.2,70.6,2025-04-06T01:09:17.552Z,2025-04-06T01:09:21Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628473933,213,1.03,5628473927,140,33.4,5628473931,212,14.7,5628473929,141,89.1,5628473925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852453,25,1,1,1,59,ck22dnk93ng8ax7wonlff7yms,1,34.9,91.8,2025-04-06T01:09:20.833Z,2025-04-06T01:09:22Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5628474037,140,21.3,5628474041,212,15.5,5628474039,141,82.9,5628474035,56,Back,5628474043,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852509,26,1,1,2,0,ck22dnk93ng8ax7wonlff7yms,1,24.3,82.4,2025-04-06T01:09:22.024Z,2025-04-06T01:09:26Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5628474359,56,Back,5628474363,141,72.6,5628474365,212,8.2,5628474367,213,5.34,5628474361,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852577,27,1,1,2,5,ck22dnk93ng8ax7wonlff7yms,1,30.3,64.6,2025-04-06T01:09:26.352Z,2025-04-06T01:09:31Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5628474723,213,4.48,5628474717,140,25.6,5628474715,56,Back,5628474719,141,33.6,5628474721,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852663,28,1,1,2,10,ck22dnk93ng8ax7wonlff7yms,1,31.7,23.6,2025-04-06T01:09:31.096Z,2025-04-06T01:09:36Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5628475149,140,27.7,5628475151,141,39.2,5628475147,56,Back,5628475153,212,11.4,5628475155,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796852691,29,1,1,2,15,ck22dnk93ng8ax7wonlff7yms,1,27.3,43.1,2025-04-06T01:09:36.080Z,2025-04-06T01:09:37Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5628475303,141,59.7,5628475299,56,Back,5628475301,140,34.5,5628475307,213,0.98,5628475305,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
