id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2785792531,226,1,1,26,5,b1rpb2ox52uxcmjrsnqd95pk5,1,68.6,51.3,2025-03-09T00:32:40.730Z,2025-03-09T00:32:46Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5567779231,212,31.6,5567779227,140,82.3,5567779229,141,92.6,5567779225,56,Left,5567779233,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792549,227,1,1,26,11,b1rpb2ox52uxcmjrsnqd95pk5,0,77.3,86.6,2025-03-09T00:32:46.587Z,2025-03-09T00:32:48Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567779291,141,66.1,5567779287,56,Center,5567779289,140,84.5,5567779293,212,15.9,5567779295,213,5.21,5567779283,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792565,183,12,1,26,14,bu5w8wprynlj9mvphvy8sd94f,1,14.2,38.5,2025-03-09T00:32:49.242Z,2025-03-09T01:25:23Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5567779361,56,Back,5567779365,141,27.3,5567779363,140,36.1,5567779367,212,24.2,5567779369,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792635,228,1,1,26,18,b1rpb2ox52uxcmjrsnqd95pk5,1,60.6,89.9,2025-03-09T00:32:53.682Z,2025-03-09T00:32:59Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567779751,56,Back,5567779757,212,20.0,5567779759,213,3.91,5567779755,141,69.4,5567779753,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792665,229,1,1,26,24,b1rpb2ox52uxcmjrsnqd95pk5,1,47.1,59.1,2025-03-09T00:32:59.595Z,2025-03-09T00:33:02Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567779905,140,58.5,5567779903,56,Center,5567779907,141,32.7,5567779911,213,5.30,5567779909,212,21.6,5567779901,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792669,230,61,1,26,27,b1rpb2ox52uxcmjrsnqd95pk5,1,58.5,32.7,2025-03-09T00:33:02.367Z,2025-03-09T00:33:02Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567779921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792689,231,1,1,26,28,b1rpb2ox52uxcmjrsnqd95pk5,1,65.9,27.6,2025-03-09T00:33:03.706Z,2025-03-09T00:33:05Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567779993,56,Right,5567780001,213,3.88,5567779991,3,,5567779995,140,60.6,5567779999,212,7.5,5567779997,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792709,232,1,1,26,30,b1rpb2ox52uxcmjrsnqd95pk5,1,60.5,14.6,2025-03-09T00:33:05.762Z,2025-03-09T00:33:08Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567780105,56,Back,5567780113,213,3.07,5567780111,212,16.8,5567780109,141,16.4,5567780107,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792769,233,1,1,26,33,b1rpb2ox52uxcmjrsnqd95pk5,1,44.8,19.4,2025-03-09T00:33:08.074Z,2025-03-09T00:33:15Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5567780431,212,29.5,5567780429,141,62.7,5567780427,140,46.1,5567780433,213,1.52,5567780425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792791,234,1,1,26,40,b1rpb2ox52uxcmjrsnqd95pk5,1,51.2,75.0,2025-03-09T00:33:15.650Z,2025-03-09T00:33:19Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567780553,141,64.2,5567780555,212,8.7,5567780551,140,55.7,5567780557,213,5.28,5567780549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792835,235,1,1,26,44,b1rpb2ox52uxcmjrsnqd95pk5,1,54.9,63.4,2025-03-09T00:33:19.050Z,2025-03-09T00:33:24Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5567780773,213,3.56,5567780765,56,Back,5567780769,141,56.0,5567780771,212,12.5,5567780767,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792863,236,1,1,26,49,b1rpb2ox52uxcmjrsnqd95pk5,1,44.1,57.8,2025-03-09T00:33:24.473Z,2025-03-09T00:33:28Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567780923,141,83.3,5567780919,56,Left,5567780925,212,21.8,5567780921,140,56.7,5567780927,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792885,237,1,1,26,52,b1rpb2ox52uxcmjrsnqd95pk5,1,59.2,87.7,2025-03-09T00:33:28.002Z,2025-03-09T00:33:32Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567781043,56,Left,5567781045,140,72.8,5567781049,212,15.3,5567781047,141,95.6,5567781051,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792895,238,1,1,26,57,b1rpb2ox52uxcmjrsnqd95pk5,1,75.4,93.6,2025-03-09T00:33:32.026Z,2025-03-09T00:33:33Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567781105,56,Center,5567781113,213,4.27,5567781107,140,70.3,5567781111,212,12.6,5567781109,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792905,239,1,1,26,58,b1rpb2ox52uxcmjrsnqd95pk5,1,70.0,76.6,2025-03-09T00:33:33.249Z,2025-03-09T00:33:35Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567781169,140,74.0,5567781171,141,72.0,5567781175,213,5.64,5567781173,212,5.2,5567781167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792931,240,1,1,27,0,b1rpb2ox52uxcmjrsnqd95pk5,1,73.2,71.5,2025-03-09T00:33:35.649Z,2025-03-09T00:33:39Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567781317,213,2.27,5567781309,56,Left,5567781311,140,64.8,5567781315,212,13.7,5567781313,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792947,241,1,1,27,4,b1rpb2ox52uxcmjrsnqd95pk5,1,65.0,87.7,2025-03-09T00:33:39.625Z,2025-03-09T00:33:41Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567781375,141,80.2,5567781373,140,71.4,5567781377,212,8.4,5567781379,213,5.63,5567781371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792953,242,1,1,27,6,b1rpb2ox52uxcmjrsnqd95pk5,1,71.4,80.2,2025-03-09T00:33:41.386Z,2025-03-09T00:33:42Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5567781453,140,85.6,5567781455,141,91.4,5567781459,213,0.47,5567781457,212,16.7,5567781451,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792987,243,1,1,27,7,b1rpb2ox52uxcmjrsnqd95pk5,0,85.6,91.4,2025-03-09T00:33:42.497Z,2025-03-09T00:33:45Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567781659,140,84.8,5567781667,213,4.66,5567781657,56,Center,5567781661,141,67.5,5567781653,2,,5567781655,155,,5567781663,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793015,184,12,1,27,11,bu5w8wprynlj9mvphvy8sd94f,1,13.4,49.1,2025-03-09T00:33:46.148Z,2025-03-09T00:33:48Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5567781841,213,5.67,5567781837,141,0.0,5567781839,212,59.1,5567781909,167,,5567781835,140,59.3,5567781833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793019,185,5,1,27,12,bu5w8wprynlj9mvphvy8sd94f,0,56.8,-1.4,2025-03-09T00:33:47.346Z,2025-03-09T02:51:10Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5567781985,233,244,5567781863,347,,5567781861,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793039,244,5,1,27,12,b1rpb2ox52uxcmjrsnqd95pk5,1,43.2,101.4,2025-03-09T00:33:47.346Z,2025-03-09T02:51:09Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567781965,56,Back,5567781981,233,185,5567781967,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793113,245,1,1,27,15,b1rpb2ox52uxcmjrsnqd95pk5,1,47.3,100.0,2025-03-09T00:33:50.417Z,2025-03-09T00:34:00Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567782363,56,Back,5567782365,140,30.1,5567782371,213,3.66,5567782369,212,20.8,5567782367,141,86.3,5567782361,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793133,246,1,1,27,25,b1rpb2ox52uxcmjrsnqd95pk5,1,33.6,55.7,2025-03-09T00:34:00.665Z,2025-03-09T00:34:04Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567782455,140,39.6,5567782453,56,Back,5567782461,213,1.18,5567782457,141,78.2,5567782459,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793157,247,1,1,27,29,b1rpb2ox52uxcmjrsnqd95pk5,1,42.8,83.8,2025-03-09T00:34:04.754Z,2025-03-09T00:34:07Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567782561,140,56.2,5567782565,212,15.3,5567782563,141,74.8,5567782567,213,5.87,5567782559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793187,248,1,1,27,32,b1rpb2ox52uxcmjrsnqd95pk5,1,56.2,74.8,2025-03-09T00:34:07.408Z,2025-03-09T00:34:10Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5567782733,212,5.5,5567782735,213,1.74,5567782731,141,82.7,5567782727,56,Left,5567782729,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793191,249,4,1,27,34,b1rpb2ox52uxcmjrsnqd95pk5,1,57.4,87.3,2025-03-09T00:34:09.856Z,2025-03-09T02:27:14Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567782773,286,,5567782765,13,,5567782771,265,,5567782849,233,186,5567782769,152,,5567782767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793197,186,4,1,27,34,bu5w8wprynlj9mvphvy8sd94f,0,42.6,12.7,2025-03-09T00:34:09.857Z,2025-03-09T02:27:14Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5567782831,13,,5567782869,233,249,5567782837,265,,5567782839,285,,5567782835,152,,5567782833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793219,250,1,1,27,37,b1rpb2ox52uxcmjrsnqd95pk5,1,55.3,82.7,2025-03-09T00:34:12.761Z,2025-03-09T00:34:14Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567782897,140,44.2,5567782899,141,92.0,5567782891,5,,5567782903,213,2.64,5567782901,212,13.3,5567782895,56,Back,5567782893,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793243,251,1,1,27,39,b1rpb2ox52uxcmjrsnqd95pk5,1,43.8,92.0,2025-03-09T00:34:14.153Z,2025-03-09T00:34:18Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567783049,56,Back,5567783057,213,4.77,5567783053,141,62.9,5567783051,140,44.8,5567783055,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793249,252,50,1,27,43,b1rpb2ox52uxcmjrsnqd95pk5,1,47.2,53.6,2025-03-09T00:34:18.357Z,2025-03-09T00:34:26Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567783175,233,187,5567783081,56,Back,5567783083,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793263,187,7,1,27,43,bu5w8wprynlj9mvphvy8sd94f,0,52.8,46.4,2025-03-09T00:34:18.358Z,2025-03-09T00:34:25Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5567783129,285,,5567783127,56,Center,5567783149,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793283,253,1,1,27,46,b1rpb2ox52uxcmjrsnqd95pk5,1,32.3,62.6,2025-03-09T00:34:21.465Z,2025-03-09T00:34:24Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567783253,213,3.85,5567783245,56,Back,5567783251,212,22.2,5567783249,141,41.5,5567783247,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793295,254,1,1,27,49,b1rpb2ox52uxcmjrsnqd95pk5,1,15.6,40.3,2025-03-09T00:34:24.296Z,2025-03-09T00:34:26Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5567783319,140,33.2,5567783325,213,6.18,5567783321,141,37.6,5567783317,56,Back,5567783323,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793311,255,1,1,27,51,b1rpb2ox52uxcmjrsnqd95pk5,1,33.2,37.6,2025-03-09T00:34:26.472Z,2025-03-09T00:34:29Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567783413,141,31.9,5567783415,212,19.7,5567783411,140,14.8,5567783409,56,Back,5567783417,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793323,256,1,1,27,54,b1rpb2ox52uxcmjrsnqd95pk5,1,14.5,31.5,2025-03-09T00:34:29.025Z,2025-03-09T00:34:31Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5567783465,140,19.3,5567783463,56,Back,5567783467,141,7.9,5567783471,213,5.02,5567783469,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793333,257,1,1,27,55,b1rpb2ox52uxcmjrsnqd95pk5,1,19.3,7.9,2025-03-09T00:34:30.944Z,2025-03-09T00:34:33Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5567783569,213,5.94,5567783567,212,6.7,5567783563,140,25.3,5567783565,141,4.6,5567783561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793353,258,1,1,27,58,b1rpb2ox52uxcmjrsnqd95pk5,1,25.2,17.3,2025-03-09T00:34:33.361Z,2025-03-09T00:34:36Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5567783675,140,32.4,5567783673,56,Back,5567783677,141,30.9,5567783679,212,11.9,5567783681,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793365,259,1,1,28,1,b1rpb2ox52uxcmjrsnqd95pk5,1,36.6,27.1,2025-03-09T00:34:36.360Z,2025-03-09T00:34:38Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5567783755,212,13.0,5567783751,140,35.6,5567783753,141,8.0,5567783757,213,4.63,5567783749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793447,260,1,1,28,3,b1rpb2ox52uxcmjrsnqd95pk5,1,35.6,8.0,2025-03-09T00:34:38.473Z,2025-03-09T00:34:49Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5567784221,141,83.8,5567784219,140,41.5,5567784217,56,Back,5567784227,213,1.45,5567784229,1,,5567784223,212,51.9,5567784213,155,,5567784215,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793475,261,1,1,28,14,b1rpb2ox52uxcmjrsnqd95pk5,1,58.3,70.5,2025-03-09T00:34:49.784Z,2025-03-09T00:34:53Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567784339,140,55.7,5567784343,212,5.4,5567784345,213,4.19,5567784341,141,63.6,5567784337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793491,262,1,1,28,18,b1rpb2ox52uxcmjrsnqd95pk5,1,55.7,63.6,2025-03-09T00:34:53.704Z,2025-03-09T00:34:55Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5567784423,140,62.4,5567784425,141,86.9,5567784421,56,Left,5567784429,213,1.15,5567784427,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793519,263,1,1,28,20,b1rpb2ox52uxcmjrsnqd95pk5,1,63.4,88.7,2025-03-09T00:34:55.584Z,2025-03-09T00:34:59Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567784569,213,5.04,5567784567,212,10.1,5567784563,140,66.5,5567784561,56,Center,5567784565,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793531,264,1,1,28,23,b1rpb2ox52uxcmjrsnqd95pk5,1,64.9,73.0,2025-03-09T00:34:58.824Z,2025-03-09T00:34:59Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5567784611,140,68.8,5567784615,212,4.5,5567784609,56,Center,5567784613,141,75.9,5567784617,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793539,265,1,1,28,24,b1rpb2ox52uxcmjrsnqd95pk5,1,68.8,75.9,2025-03-09T00:34:59.608Z,2025-03-09T00:35:00Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5567784671,140,68.4,5567784669,56,Center,5567784677,213,4.63,5567784675,212,4.9,5567784673,141,68.7,5567784715,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793565,266,2,1,28,26,b1rpb2ox52uxcmjrsnqd95pk5,1,74.5,58.5,2025-03-09T00:35:01.640Z,2025-03-10T00:43:29Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5567786093,56,Center,5567786091,7,8d6e9axgsli468lnomdbcgu6t,5567784857,140,89.2,5567784859,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793569,267,43,1,28,30,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-09T00:35:05.631Z,2025-03-09T00:35:40Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5567784879,56,Center,5567784887,213,5.43,5567784881,140,95.0,5567784885,212,9.8,5567786009,144,1,5567784883,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793583,268,43,1,28,33,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-03-09T00:35:08.280Z,2025-03-09T00:35:35Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5567785839,144,5,5567784961,56,Center,5567785411,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793599,189,43,1,28,35,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-09T00:35:10.291Z,2025-03-09T00:35:38Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5567785065,73,0,5567785063,56,Back,5567785985,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793793,190,1,1,29,5,bu5w8wprynlj9mvphvy8sd94f,0,16.2,33.6,2025-03-09T00:35:40.457Z,2025-03-09T00:38:17Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5567786153,140,9.4,5567786155,141,49.0,5567786151,56,Back,5567792887,5,,5567786159,213,2.17,5567786157,212,12.7,5567792889,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793863,191,1,1,29,11,bu5w8wprynlj9mvphvy8sd94f,0,17.4,51.0,2025-03-09T00:35:46.401Z,2025-03-09T00:38:11Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5567786489,1,,5567786477,155,,5567786479,56,Center,5567786487,213,6.13,5567786483,141,43.0,5567786481,140,51.5,5567786485,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793845,269,44,1,29,12,b1rpb2ox52uxcmjrsnqd95pk5,1,41.2,62.2,2025-03-09T00:35:47.890Z,2025-03-09T02:50:39Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567786381,56,Back,5567786383,285,,5567786613,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793869,192,44,1,29,12,bu5w8wprynlj9mvphvy8sd94f,0,58.8,37.8,2025-03-09T00:35:47.891Z,2025-03-09T02:50:40Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5567786641,233,269,5567786525,286,,5567786521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793859,270,1,1,29,13,b1rpb2ox52uxcmjrsnqd95pk5,0,29.1,70.9,2025-03-09T00:35:48.352Z,2025-03-09T00:35:49Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567786435,213,0.19,5567786433,212,21.2,5567786425,3,,5567786431,141,76.7,5567786429,140,48.9,5567786427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793913,193,1,1,29,20,bu5w8wprynlj9mvphvy8sd94f,1,53.1,29.4,2025-03-09T00:35:55.018Z,2025-03-09T00:35:57Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5567786811,212,8.5,5567786809,141,23.1,5567786807,140,60.1,5567786813,213,5.76,5567786805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793931,194,1,1,29,22,bu5w8wprynlj9mvphvy8sd94f,0,61.2,22.8,2025-03-09T00:35:57.041Z,2025-03-09T01:11:33Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5567786905,141,16.8,5567786901,56,Right,5567786903,140,50.5,5567786907,212,12.0,5567786909,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814669,293,1,1,29,23,bu5w8wprynlj9mvphvy8sd94f,1,58.2,4.0,2025-03-09T00:35:58.012Z,2025-03-09T01:08:57Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5567896185,213,0.49,5567896181,141,12.2,5567896183,212,11.8,5567896179,140,68.1,5567896177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814681,294,1,1,29,24,bu5w8wprynlj9mvphvy8sd94f,0,67.7,17.1,2025-03-09T00:35:59.012Z,2025-03-09T01:08:58Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5567896229,141,10.0,5567896227,140,55.4,5567896231,212,13.8,5567896225,56,Right,5567896233,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793927,271,8,1,29,24,b1rpb2ox52uxcmjrsnqd95pk5,1,55.6,75.4,2025-03-09T00:35:59.556Z,2025-03-09T00:35:59Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567786895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793941,272,4,1,29,26,b1rpb2ox52uxcmjrsnqd95pk5,1,57.4,75.2,2025-03-09T00:36:01.911Z,2025-03-09T00:37:47Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5567786993,56,Center,5567791453,233,200,5567786999,265,,5567786989,13,,5567787001,286,,5567786997,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785794689,200,4,1,29,26,bu5w8wprynlj9mvphvy8sd94f,0,42.6,24.8,2025-03-09T00:36:01.912Z,2025-03-09T00:37:57Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5567790839,152,,5567790841,265,,5567790837,56,Back,5567790843,285,,5567791481,233,272,5567792131,55,196,5567790835,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785794173,196,17,1,29,28,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-09T00:36:03.321Z,2025-03-09T03:23:20Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5567788275,31,,5568329635,393,,5567792093,55,200,5567788279,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785793985,195,43,1,29,34,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-09T00:36:09.625Z,2025-03-09T01:14:25Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5567915649,144,4,5567787231,265,0,5567787227,56,Back,5567787229,152,0,5567787233,285,0,5567787225,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785794207,273,1,1,29,59,b1rpb2ox52uxcmjrsnqd95pk5,1,54.0,69.0,2025-03-09T00:36:34.982Z,2025-03-09T00:36:36Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5567788379,140,56.6,5567788377,56,Center,5567788381,141,39.5,5567788393,189,,5567788385,213,4.85,5567788373,5,,5567788383,212,20.2,5567788375,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785794217,274,1,1,30,1,b1rpb2ox52uxcmjrsnqd95pk5,1,56.6,39.5,2025-03-09T00:36:36.863Z,2025-03-09T00:36:37Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5567788433,213,0.08,5567788421,56,Center,5567788431,212,9.1,5567788423,140,65.2,5567788427,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785794275,275,1,1,30,2,b1rpb2ox52uxcmjrsnqd95pk5,1,65.2,40.6,2025-03-09T00:36:37.645Z,2025-03-09T00:36:43Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5567788687,140,76.7,5567788689,141,35.8,5567788691,212,12.5,5567788685,56,Center,5567788693,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785794335,197,83,1,30,6,bu5w8wprynlj9mvphvy8sd94f,0,16.0,62.2,2025-03-09T00:36:41.879Z,2025-03-10T00:47:49Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5572009165,399,9irc1xmfpa2395qef78rfyjje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
