id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2738529671,1,34,16,0,0,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T16:14:29.444Z,2024-10-25T20:48:19Z,,,,5311597449,194,8uhv14rin2znrr0wqgvcc2f2t,5310649215,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5310649213,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5310649211,130,2,5310649207,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5310649209,59,"1, 25, 12, 18, 4, 24, 22, 20, 21, 11, 14, 9, 10, 15, 17, 19, 31, 33, 34, 45",5310678185,197,21756,5310649205,30,"8uhv14rin2znrr0wqgvcc2f2t, a6ymx4wkrn260rtpb360nsiqd, bdz03qovxerzrv12lgljae1p0, 5w0giylttgiapseaw6qky0mxg, 5lu7bn7uec3zjqpoi1x81gbu1, 4lxxyqy78jkglhv2w6crzcnsa, 6k7khwtkxpem9z17bl5rrf2p6, dfxs5u8rdcxhzp33aks3acdn8, cqsc3mj8klukkgutdrpegybdg, 3epwf56ozg73hueacwmckk0r9, eso2tbbpnxu9qvx6zy07m5jx0, a48bpdpt0siemxqtr3rubwbu, 81w1fqi66z0ibawynhraybaxg, cl4xl80n4gew1ox03r3ooshrd, 9dh7cnu4uzbraeck0t5iqlj4k, dsfbfzwy3c06mu50ee89qrbsa, 2h94np282g0qtzal1czznequi, 61vr9xr91fr4g6ayzga5vn9w5, 4i0jiisff5k1efcgf27skpqfo, 4m9sp9mxlsjk6fv7v218yqfv9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738534051,1,34,16,0,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T16:24:16.974Z,2024-10-25T17:03:56Z,,,,5310677955,197,16110,5310673555,59,"1, 3, 27, 2, 7, 21, 6, 20, 9, 8, 17, 10, 12, 18, 19, 22, 23, 26, 29, 34",5310673551,30,"8mswl5vzza12hylodrrsq3zvu, 81gka3mi69fh8gyehyy8xo9as, 85a9bmnu6fqvhlff28qm0e0a1, 9350utk4onh2hv5jznxqpkd7t, 5z7y55t2o577r8ki3i5855as, khqldwfq14b7giakss24l9t5, 2tcdx5rp7vujnlid4oqqxdogk, bpldj4qdzfdm1n739atcadbmc, 1fjkjzsei9slx2t4zhsqdkve1, 1n4eldqa7h9jvcx1693zqu06i, uiyol728wan4mxco2foplknp, bop31qof3lon7u6rvmb68ktzp, 5dlh0fa9yo6z283w9p58xmnoq, 9lsylzgf7e3i5zb0fshnxo6xg, 1hlx5mvl8th7y82gocnuxacd0, b8tw9d3b8tgnfezy68vadwnx0, 3avg1grraylzm6xjt5kt18is4, 55qsxtqivxajkxmpdeyccus5w, 21bafxfg7hy0agd0upyqxw0a2, 7l7f98nn8gohmdacsdb2labkk",5310673553,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",5310673559,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5310673563,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5310673557,130,17,5310673561,194,5z7y55t2o577r8ki3i5855as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738554911,2,32,1,0,0,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T17:02:56.959Z,2024-10-25T17:02:59Z,,,,5310782745,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738554895,2,32,1,0,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T17:02:56.959Z,2024-10-28T13:56:15Z,,,,5310782635,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738554931,3,1,1,0,0,a9vw7ikerpr4cuweeeka5aneg,1,50.0,50.0,2024-10-25T17:02:56.960Z,2024-10-25T17:03:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310782835,56,Back,5310782845,279,S,5310782843,213,2.95,5310782841,212,16.2,5310782839,141,54.6,5310782837,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738554959,4,1,1,0,2,a9vw7ikerpr4cuweeeka5aneg,1,34.9,54.6,2024-10-25T17:02:59.831Z,2024-10-25T17:03:01Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5310782977,56,Back,5310782979,140,32.3,5310782981,141,85.8,5310782983,212,21.4,5310782985,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738554987,5,1,1,0,4,a9vw7ikerpr4cuweeeka5aneg,1,32.3,85.8,2024-10-25T17:03:01.615Z,2024-10-25T17:03:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310783139,140,24.4,5310783141,141,74.4,5310783143,212,11.4,5310783137,56,Back,5310783147,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555053,6,1,1,0,6,a9vw7ikerpr4cuweeeka5aneg,1,24.4,74.4,2024-10-25T17:03:03.536Z,2024-10-25T17:03:09Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310783495,140,21.3,5310783493,56,Back,5310783501,213,4.61,5310783499,212,33.1,5310783503,1,,5310783497,141,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555071,7,1,1,0,12,a9vw7ikerpr4cuweeeka5aneg,0,21.2,24.4,2024-10-25T17:03:09.592Z,2024-10-25T17:03:10Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310783573,213,5.85,5310783575,1,,5310783571,212,41.0,5310783567,140,56.7,5310783569,141,0.0,5310783563,155,,5310783565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555285,3,5,1,0,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.8,101.2,2024-10-25T17:03:10.364Z,2024-10-25T19:09:43Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5310784649,56,Back,5310784651,347,,5310784661,233,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555077,8,5,1,0,13,a9vw7ikerpr4cuweeeka5aneg,0,59.2,-1.2,2024-10-25T17:03:10.364Z,2024-10-25T19:09:44Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310784687,233,3,5310783585,347,,5310783583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555315,4,1,1,0,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.0,100.0,2024-10-25T17:03:26.804Z,2024-10-25T17:03:29Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5310784801,107,,5310784805,140,58.2,5310784803,56,Left,5310784807,141,93.3,5310784809,212,20.9,5310784811,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555337,5,1,1,0,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.2,93.3,2024-10-25T17:03:28.971Z,2024-10-25T17:03:30Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5310784905,168,,5310784901,3,,5310784911,56,Left,5310784925,213,0.20,5310784921,141,97.5,5310784923,212,14.7,5310784917,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555343,6,44,1,0,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.2,92.8,2024-10-25T17:03:30.443Z,2024-10-25T19:37:24Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5310784955,56,Left,5310785021,233,9,5310784959,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555353,9,44,1,0,33,a9vw7ikerpr4cuweeeka5aneg,0,30.8,7.2,2024-10-25T17:03:30.444Z,2024-10-25T19:37:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310784993,56,Back,5310784995,285,,5310785059,233,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555379,7,1,1,0,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.9,97.5,2024-10-25T17:03:30.675Z,2024-10-25T17:03:33Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5310785119,141,85.3,5310785123,213,4.51,5310785121,212,8.5,5310785117,140,70.3,5310785115,56,Left,5310785113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740745393,846,44,1,0,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.9,88.2,2024-10-25T17:03:31.239Z,2024-10-28T16:07:40Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5322623709,56,Left,5322821845,233,999,5322623713,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740745399,999,44,1,0,34,a9vw7ikerpr4cuweeeka5aneg,0,31.1,11.8,2024-10-25T17:03:31.240Z,2024-10-28T14:13:47Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5322623747,285,,5322623751,233,846,5322623739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738558513,42,43,1,0,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T17:03:31.339Z,2024-10-25T19:37:22Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5310803821,56,Left,5310803823,286,0,5311627997,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555385,10,43,1,0,34,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T17:03:31.340Z,2024-10-25T18:06:31Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5310785159,285,0,5310785157,56,Back,5310803877,233,42,5311021467,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555395,9,1,1,0,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.9,84.2,2024-10-25T17:03:31.676Z,2024-10-25T17:08:27Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5310785203,3,,5310785205,56,Center,5310785209,141,74.5,5310785207,140,71.2,5310785211,212,6.7,5310785213,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555389,8,43,1,0,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T17:03:32.451Z,2024-10-25T17:06:22Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5310785175,56,Left,5310785177,286,0,5310785217,233,10,5310796005,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555415,11,1,1,0,37,a9vw7ikerpr4cuweeeka5aneg,0,34.4,33.5,2024-10-25T17:03:34.704Z,2024-10-25T18:06:33Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310785315,157,,5310785327,1,,5310785317,56,Center,5310785325,213,0.06,5310785321,141,37.9,5310785323,212,47.3,5310785319,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555419,12,43,1,0,39,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T17:03:35.976Z,2024-10-25T17:03:51Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310785343,56,Center,5310786211,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555513,10,1,1,0,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.0,69.6,2024-10-25T17:03:37.939Z,2024-10-25T17:03:42Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5310785725,141,88.0,5310785721,56,Back,5310785723,140,22.7,5310785727,212,12.6,5310785729,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555547,11,4,1,0,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.2,93.2,2024-10-25T17:03:45.100Z,2024-10-25T18:59:50Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5310785945,56,Back,5310785943,13,,5310785949,265,,5310785947,152,,5310785951,285,,5310786005,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555555,13,4,1,0,48,a9vw7ikerpr4cuweeeka5aneg,0,70.8,6.8,2024-10-25T17:03:45.101Z,2024-10-25T19:55:23Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5310785989,56,Right,5310785987,13,,5310785991,152,,5310785995,286,,5310785993,265,,5310786035,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555569,14,43,1,0,50,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T17:03:47.872Z,2024-10-25T17:03:54Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5310786043,56,Right,5310786351,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555669,12,1,1,1,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.5,81.5,2024-10-25T17:03:57.891Z,2024-10-25T17:03:58Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5310786625,141,63.4,5310786621,140,27.1,5310786617,56,Back,5310786627,212,12.8,5310786615,152,,5310786613,5,,5310786629,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555721,13,1,1,1,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.1,63.4,2024-10-25T17:03:58.690Z,2024-10-25T17:04:02Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5310786877,141,29.7,5310786875,140,29.5,5310786873,56,Back,5310786885,213,4.82,5310786881,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555743,14,1,1,1,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.0,18.2,2024-10-25T17:04:02.236Z,2024-10-25T17:04:04Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310786995,140,78.6,5310786993,56,Center,5310786991,157,,5310786997,141,39.4,5310786999,212,47.0,5310787003,1,,5310787001,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555785,15,1,1,1,8,a9vw7ikerpr4cuweeeka5aneg,1,20.8,76.5,2024-10-25T17:04:05.265Z,2024-10-25T17:04:07Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310787211,212,9.5,5310787213,213,1.84,5310787205,56,Back,5310787203,3,,5310787209,141,89.9,5310787207,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555789,16,1,1,1,10,a9vw7ikerpr4cuweeeka5aneg,0,18.4,89.9,2024-10-25T17:04:07.616Z,2024-10-25T17:15:20Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310787237,140,22.0,5310787243,213,6.25,5310787245,1,,5310787241,212,3.8,5310787239,141,89.7,5310787233,157,,5310787235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555829,15,1,1,1,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.6,15.8,2024-10-25T17:04:10.410Z,2024-10-25T17:58:22Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5310787425,212,20.6,5310787423,141,16.8,5310787421,140,55.0,5310787419,56,Right,5310787427,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555877,18,1,1,1,16,a9vw7ikerpr4cuweeeka5aneg,1,41.2,81.5,2024-10-25T17:04:13.280Z,2024-10-25T17:04:14Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5310787679,212,16.4,5310787677,141,59.9,5310787683,213,4.25,5310787669,56,Back,5310787673,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555891,19,1,1,1,17,a9vw7ikerpr4cuweeeka5aneg,0,34.3,59.9,2024-10-25T17:04:14.624Z,2024-10-25T17:04:15Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5310787779,141,81.2,5310787777,140,63.6,5310787783,213,0.44,5310787785,1,,5310787781,212,34.0,5310787775,56,Left,5310787773,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555927,16,1,1,1,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.5,17.1,2024-10-25T17:04:16.435Z,2024-10-25T17:16:23Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310788655,1,,5310788653,157,,5310787915,213,6.04,5310787911,141,8.8,5310787913,212,23.6,5310787909,140,59.3,5310787907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555935,17,5,1,1,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.8,-1.8,2024-10-25T17:04:18.332Z,2024-10-25T19:09:44Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310788095,233,20,5310787939,56,Right,5310787941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555961,20,5,1,1,21,a9vw7ikerpr4cuweeeka5aneg,1,41.2,101.8,2024-10-25T17:04:18.332Z,2024-10-25T19:09:44Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5310788073,233,17,5310788053,347,,5310788051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555985,21,1,1,1,24,a9vw7ikerpr4cuweeeka5aneg,0,45.3,100.0,2024-10-25T17:04:21.199Z,2024-10-25T17:04:23Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310788179,56,Left,5310788187,213,5.94,5310788177,107,,5310788181,140,59.6,5310788183,141,93.6,5310788185,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556037,18,1,1,1,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.3,7.0,2024-10-25T17:04:23.603Z,2024-10-25T17:04:28Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310788447,212,20.7,5310788449,213,6.01,5310788439,157,,5310788445,141,0.0,5310788443,140,51.3,5310788441,56,Right,5310788451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556041,19,5,1,1,30,aqtkb4mgrz8c6iqfufj6qjbv9,0,50.6,-1.3,2024-10-25T17:04:27.918Z,2024-10-25T19:09:45Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310788461,347,,5310788583,233,22,5310788459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556071,22,5,1,1,30,a9vw7ikerpr4cuweeeka5aneg,1,49.4,101.3,2024-10-25T17:04:27.918Z,2024-10-25T19:09:45Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310788569,347,,5310788567,56,Back,5310788575,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556107,23,1,1,1,32,a9vw7ikerpr4cuweeeka5aneg,1,50.7,100.0,2024-10-25T17:04:29.855Z,2024-10-25T17:04:33Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5310788733,56,Left,5310788731,107,,5310788735,140,71.2,5310788741,213,5.99,5310788743,1,,5310788739,212,22.5,5310788737,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738591661,434,44,1,1,34,a9vw7ikerpr4cuweeeka5aneg,1,70.6,96.6,2024-10-25T17:04:31.958Z,2024-10-25T17:59:57Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5310980387,56,Left,5310980411,233,427,5310980391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738591207,427,44,1,1,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.4,3.4,2024-10-25T17:04:31.959Z,2024-10-25T17:59:58Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5310978245,285,,5310978243,56,Back,5310980421,233,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556115,24,1,1,1,35,a9vw7ikerpr4cuweeeka5aneg,0,72.4,93.4,2024-10-25T17:04:32.360Z,2024-10-25T19:52:37Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5310788779,56,Left,5310981135,141,91.0,5310981133,140,76.4,5310981131,168,,5310981141,213,5.91,5310981139,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556181,21,1,1,1,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.5,17.0,2024-10-25T17:04:34.749Z,2024-10-25T17:04:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5310789097,56,Back,5310789105,213,1.75,5310789099,140,5.1,5310789103,212,19.8,5310789101,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556221,22,1,1,1,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.0,53.7,2024-10-25T17:04:39.018Z,2024-10-25T17:04:42Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5310789309,56,Back,5310789317,213,1.07,5310789315,212,29.8,5310789311,140,24.7,5310789313,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556335,23,1,1,1,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.5,97.1,2024-10-25T17:04:41.906Z,2024-10-25T17:04:49Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5310789837,212,40.8,5310789841,1,,5310789839,213,6.14,5310789831,56,Left,5310789835,141,88.3,5310789833,140,71.9,5310789829,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556317,25,4,1,1,51,a9vw7ikerpr4cuweeeka5aneg,1,30.8,15.4,2024-10-25T17:04:48.297Z,2024-10-25T18:59:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310789793,285,,5310789791,265,,5310789929,233,24,5310789785,13,,5310789789,152,,5310789787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556339,24,4,1,1,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.2,84.6,2024-10-25T17:04:48.298Z,2024-10-25T18:59:51Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5310789919,13,,5310789963,233,25,5310789921,56,Left,5310789925,265,,5310789923,152,,5310789927,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556465,26,1,1,1,54,a9vw7ikerpr4cuweeeka5aneg,1,30.7,10.1,2024-10-25T17:04:51.112Z,2024-10-25T17:04:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310790497,5,,5310790505,141,24.5,5310790503,140,38.0,5310790501,56,Back,5310790499,152,,5310790509,213,0.91,5310790507,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556491,27,1,1,2,2,a9vw7ikerpr4cuweeeka5aneg,1,46.9,33.5,2024-10-25T17:04:59.024Z,2024-10-25T17:05:01Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5310790695,212,27.2,5310790693,141,62.9,5310790691,140,29.4,5310790697,213,2.31,5310790689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556529,28,1,1,2,4,a9vw7ikerpr4cuweeeka5aneg,1,30.4,61.4,2024-10-25T17:05:01.144Z,2024-10-25T17:05:03Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5310790927,141,10.7,5310790929,212,34.5,5310790923,56,Back,5310790925,140,30.6,5310790931,213,4.72,5310790933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556565,29,1,1,2,6,a9vw7ikerpr4cuweeeka5aneg,1,30.6,10.7,2024-10-25T17:05:03.719Z,2024-10-25T17:05:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5310791119,212,10.0,5310791123,213,1.38,5310791117,141,25.1,5310791115,140,32.4,5310791113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556649,30,1,1,2,9,a9vw7ikerpr4cuweeeka5aneg,1,38.7,22.9,2024-10-25T17:05:06.408Z,2024-10-25T17:05:13Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5310791619,141,8.2,5310791621,212,21.9,5310791623,213,5.81,5310791617,140,57.3,5310791615,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556667,31,1,1,2,16,a9vw7ikerpr4cuweeeka5aneg,1,57.2,8.2,2024-10-25T17:05:13.408Z,2024-10-25T18:05:41Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5310791689,56,Back,5310791697,213,2.86,5310791691,140,32.6,5310791695,212,26.9,5310791693,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
