id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808764971,1,34,16,0,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-02T16:09:42.350Z,2025-05-02T16:55:48Z,,,,,5694316215,197,19798,5694210191,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5694294665,194,4a0jmv6qmwn01iuqp1mhnyzth,5694210193,59,"1, 2, 3, 27, 28, 20, 29, 6, 15, 18, 10, 4, 5, 8, 11, 13, 16, 17, 21, 30",5694210195,130,8,5694210199,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5694210189,30,"9y3vs6l0mjj38z0kw062jlh3p, 6g671k5lvgoo2bgub2516q1w4, eyvv6b94feknnp1uew6n0ytat, 4a0jmv6qmwn01iuqp1mhnyzth, 8xe0fufxfgf5cuwgysz3r2j85, 6dki65mdd3letfjjj51i0w3c9, 8viazilbghyogmhd7w3lg2six, e8vt8711wb40afht2v13omket, x3ad9hfxts6jpfugy3kvq9d5, 86mx27krl6c613x6e3t9g3cic, kqj7nh6pqmqbt0abyyu0fcpg, 9213debwtuph6cjborx73sx78, 2uellcocrvapu7o70g5zdcmad, ezbixgm2km8iapnsl57bn4wkp, 8i0o1b8rjsab9se3v6vteqmfo, b2gkyjq8emj9pywryc3rycogl, dja68kdmhtsm9x5zqzgtpqas4, egnjbmbxkceiygmp2jty4b47o, ab3nxxoj7bxlnhot9htoex1xw, e3n8xatusmgu7ttqpfdjanp3p",5694210197,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766963,1,34,16,0,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-02T16:15:20.067Z,2025-05-02T17:14:29Z,,,,,5694221655,130,8,5694221659,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",5694221651,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5694319397,197,5311,5694221653,59,"1, 4, 2, 22, 8, 73, 7, 6, 10, 17, 20, 5, 11, 18, 19, 27, 30, 31, 47, 49",5694221657,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5694221649,30,"64vlnkuqfh7rnymg8qku8amwa, duahzgqspyuy2gu31u3s8ky96, bvw5oc4c040ey5dt5wn0choiy, 5hr1cb6e6xb3eyjnau7w4825l, a7eramyy1bd8msxmg84ctc8ut, oywgthoxa153nf48la1j8v10, 139g7ilwvcpl519v3scnweg2d, egwhlgopjtjkop7ozy7ltk1cl, 9nafz0c0x2qvmo5ldm0djmcq1, 11cna826ls27ahux2w0ckapqt, bh06w40pwo6dy3cjrw3r2i0ru, abrdu87vmuqj50ebgalr3c7op, 7ar33yy0wd5ah5o8om1l12pgq, ag1psg17osvgbq5fz9xo7kmj8, 8rn42gm9xm3yunk883yan9vdg, 6t6k24gn6zwxz1g6c3n4ph0q, 1655gyu9bjnslw7vfloe40h2i, 9vbxe5gvruap8h546efz3nx1w, 9gr9rdahnavv0irjauh5xim8k, ju24rgwcctj5yizl54o91gfe",5694234837,194,139g7ilwvcpl519v3scnweg2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785825,2,32,1,0,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-02T16:59:56.883Z,2025-05-02T16:59:59Z,,,,,5694321909,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785821,2,32,1,0,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-02T16:59:56.883Z,2025-05-02T16:59:57Z,,,,,5694321901,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785831,3,1,1,0,0,ajtb177oqwawkdwbqhldmq6mx,1,49.9,49.9,2025-05-02T16:59:56.884Z,2025-05-02T17:00:01Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5694321981,279,S,5694321977,212,18.1,5694321973,140,32.7,5694321971,56,Back,5694321975,141,47.5,5694321979,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785839,4,1,1,0,4,ajtb177oqwawkdwbqhldmq6mx,1,32.6,44.6,2025-05-02T17:00:00.961Z,2025-05-02T17:00:04Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694322035,1,,5694322027,140,68.0,5694322033,213,5.90,5694322031,212,40.0,5694322025,56,Center,5694322029,141,22.7,5694322023,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785843,5,1,1,0,7,ajtb177oqwawkdwbqhldmq6mx,1,67.5,32.4,2025-05-02T17:00:04.570Z,2025-05-02T17:00:05Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694322053,56,Center,5694322061,213,1.42,5694322055,140,68.8,5694322059,212,8.8,5694322057,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785859,6,1,1,0,8,ajtb177oqwawkdwbqhldmq6mx,1,68.8,45.2,2025-05-02T17:00:05.113Z,2025-05-02T17:00:08Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694322149,213,4.03,5694322145,141,30.1,5694322143,140,60.9,5694322141,56,Center,5694322147,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785869,7,1,1,0,11,ajtb177oqwawkdwbqhldmq6mx,1,60.9,30.1,2025-05-02T17:00:08.561Z,2025-05-02T17:01:29Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5694322221,213,2.58,5694322213,56,Back,5694322217,141,47.6,5694322215,140,43.0,5694322219,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785881,8,1,1,0,14,ajtb177oqwawkdwbqhldmq6mx,1,43.0,47.6,2025-05-02T17:00:10.889Z,2025-05-02T17:00:14Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694322293,141,20.1,5694322291,140,34.7,5694322289,56,Back,5694322297,213,4.28,5694322295,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785915,9,1,1,0,15,ajtb177oqwawkdwbqhldmq6mx,0,34.7,20.1,2025-05-02T17:00:11.938Z,2025-05-02T17:11:14Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5694322431,213,6.02,5694322433,1,,5694322427,141,2.8,5694322423,56,Right,5694322421,157,,5694322429,212,44.4,5694322425,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787361,27,12,1,0,16,7gkglopz9cjsysn2u6sbhuvc5,1,18.5,95.1,2025-05-02T17:00:13.476Z,2025-05-02T17:11:19Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694329781,213,0.25,5694329777,141,96.0,5694329797,15,,5694329773,56,Back,5694329775,140,20.8,5694329779,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787757,39,61,1,0,17,ajtb177oqwawkdwbqhldmq6mx,1,74.0,3.1,2025-05-02T17:00:13.985Z,2025-05-02T17:11:21Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5694331873,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785927,3,61,1,0,23,7gkglopz9cjsysn2u6sbhuvc5,1,19.0,98.0,2025-05-02T17:00:20.716Z,2025-05-02T17:00:27Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694322495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785933,4,5,1,0,23,7gkglopz9cjsysn2u6sbhuvc5,0,20.7,101.5,2025-05-02T17:00:20.793Z,2025-05-02T19:15:34Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694322527,56,Back,5694322529,347,,5694322617,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785947,10,5,1,0,23,ajtb177oqwawkdwbqhldmq6mx,1,79.3,-1.5,2025-05-02T17:00:20.793Z,2025-05-02T19:15:34Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5694322589,56,Right,5694322613,233,4,5694322591,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785983,11,1,1,0,30,ajtb177oqwawkdwbqhldmq6mx,1,78.0,0.0,2025-05-02T17:00:27.217Z,2025-05-02T17:00:32Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5694322805,212,27.4,5694322809,1,,5694322797,107,,5694322801,140,96.4,5694322803,141,27.3,5694322807,213,0.79,5694322799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808785995,12,1,1,0,35,ajtb177oqwawkdwbqhldmq6mx,0,96.4,27.3,2025-05-02T17:00:32.017Z,2025-05-02T17:00:33Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5694322853,141,25.9,5694322851,140,94.1,5694322849,56,Center,5694322855,212,2.6,5694322857,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786001,5,12,1,0,35,7gkglopz9cjsysn2u6sbhuvc5,1,4.9,42.4,2025-05-02T17:00:32.833Z,2025-05-02T17:03:41Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694322887,56,Back,5694322895,213,0.75,5694322893,212,20.2,5694322891,141,62.6,5694322889,140,19.0,5694322897,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786017,13,61,1,0,38,ajtb177oqwawkdwbqhldmq6mx,0,78.6,29.7,2025-05-02T17:00:35.297Z,2025-05-02T17:00:35Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5694322977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786027,6,1,1,0,38,7gkglopz9cjsysn2u6sbhuvc5,0,16.6,61.8,2025-05-02T17:00:35.649Z,2025-05-02T19:25:11Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5694323001,56,Back,5694323003,140,25.5,5694323009,212,9.4,5694323005,141,60.2,5694323013,213,6.17,5694322999,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797093,199,1,1,0,39,ajtb177oqwawkdwbqhldmq6mx,0,75.1,44.8,2025-05-02T17:00:36.201Z,2025-05-02T17:23:02Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5694385539,140,79.9,5694385535,157,,5694385547,1,,5694385543,212,5.3,5694385541,141,47.4,5694385537,56,Center,5694385545,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786071,7,1,1,0,40,7gkglopz9cjsysn2u6sbhuvc5,0,17.2,63.7,2025-05-02T17:00:37.801Z,2025-05-02T19:25:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5694323195,157,,5694323205,213,6.18,5694323199,140,69.7,5694323203,212,55.4,5694323201,141,55.2,5694323197,56,Center,5694323207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786107,14,1,1,0,46,ajtb177oqwawkdwbqhldmq6mx,1,31.1,47.9,2025-05-02T17:00:43.818Z,2025-05-02T17:00:45Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694323381,213,2.98,5694323377,141,52.5,5694323373,56,Back,5694323375,140,13.2,5694323379,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786145,15,1,1,0,48,ajtb177oqwawkdwbqhldmq6mx,1,13.2,52.5,2025-05-02T17:00:45.073Z,2025-05-02T17:00:51Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5694323607,56,Back,5694323615,213,0.93,5694323609,140,23.6,5694323613,212,18.4,5694323611,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786151,16,1,1,0,54,ajtb177oqwawkdwbqhldmq6mx,0,22.0,91.2,2025-05-02T17:00:51.417Z,2025-05-02T17:00:52Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5694323641,141,90.9,5694323643,212,49.2,5694323637,56,Left,5694323645,213,6.28,5694323639,140,68.9,5694323635,155,,5694323647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786205,8,12,1,0,56,7gkglopz9cjsysn2u6sbhuvc5,1,26.2,13.7,2025-05-02T17:00:53.817Z,2025-05-02T17:00:57Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5694323915,213,0.08,5694323909,140,44.6,5694323911,141,15.9,5694323907,56,Back,5694323913,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786169,17,61,1,0,56,ajtb177oqwawkdwbqhldmq6mx,0,65.6,86.3,2025-05-02T17:00:53.881Z,2025-05-02T17:00:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694323773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786209,9,1,1,0,59,7gkglopz9cjsysn2u6sbhuvc5,0,28.6,19.1,2025-05-02T17:00:56.360Z,2025-05-02T19:25:14Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694323951,140,30.1,5694323985,286,,5694323979,236,,5694323959,1,,5694323981,233,18,5694323955,212,3.1,5694323953,141,15.2,5694323947,157,,5694323957,213,5.25,5694323949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2808786197,18,74,1,0,59,ajtb177oqwawkdwbqhldmq6mx,1,69.5,89.6,2025-05-02T17:00:56.361Z,2025-05-02T17:00:58Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694323877,285,,5694323875,56,Left,5694323991,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786287,10,5,1,1,2,7gkglopz9cjsysn2u6sbhuvc5,1,17.0,-2.0,2025-05-02T17:00:59.642Z,2025-05-02T19:15:35Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694324413,347,,5694324411,56,Back,5694324471,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786225,19,5,1,1,2,ajtb177oqwawkdwbqhldmq6mx,0,83.0,102.0,2025-05-02T17:00:59.642Z,2025-05-02T19:15:35Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694324505,233,10,5694324047,56,Left,5694324049,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786385,11,1,1,1,20,7gkglopz9cjsysn2u6sbhuvc5,0,20.7,0.0,2025-05-02T17:01:17.764Z,2025-05-02T17:01:20Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694324975,213,0.31,5694324967,56,Back,5694324973,212,22.4,5694324971,141,8.2,5694324977,1,,5694324965,107,,5694324969,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786397,20,8,1,1,21,ajtb177oqwawkdwbqhldmq6mx,1,53.9,97.4,2025-05-02T17:01:18.010Z,2025-05-02T17:24:31Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694325053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786497,12,5,1,1,24,7gkglopz9cjsysn2u6sbhuvc5,1,44.6,-1.6,2025-05-02T17:01:21.194Z,2025-05-02T19:15:36Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694325465,56,Back,5694325477,233,21,5694325467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786413,21,5,1,1,24,ajtb177oqwawkdwbqhldmq6mx,0,55.4,101.6,2025-05-02T17:01:21.194Z,2025-05-02T19:15:36Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694325109,56,Left,5694325499,233,12,5694325111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786551,13,1,1,1,33,7gkglopz9cjsysn2u6sbhuvc5,1,41.7,0.0,2025-05-02T17:01:30.842Z,2025-05-02T17:01:35Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694325659,1,,5694325655,212,25.3,5694325653,141,17.4,5694325651,140,20.9,5694325647,107,,5694325657,213,2.61,5694325649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786591,14,1,1,1,38,7gkglopz9cjsysn2u6sbhuvc5,1,19.8,37.4,2025-05-02T17:01:35.650Z,2025-05-02T17:01:41Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5694325825,141,57.2,5694325827,212,19.3,5694325831,213,2.37,5694325823,140,6.6,5694325821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786619,15,1,1,1,44,7gkglopz9cjsysn2u6sbhuvc5,1,4.2,56.6,2025-05-02T17:01:41.050Z,2025-05-02T17:01:44Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5694325957,213,4.85,5694325955,212,22.5,5694325953,141,23.9,5694325951,140,7.2,5694325949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786641,16,1,1,1,47,7gkglopz9cjsysn2u6sbhuvc5,1,7.2,23.9,2025-05-02T17:01:44.202Z,2025-05-02T17:01:47Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5694326027,56,Back,5694326039,213,5.00,5694326033,141,3.2,5694326031,140,11.1,5694326037,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786697,17,1,1,1,49,7gkglopz9cjsysn2u6sbhuvc5,0,11.1,3.2,2025-05-02T17:01:46.843Z,2025-05-02T17:27:11Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694394193,286,,5694326353,56,Back,5694326351,157,,5694326363,1,,5694394187,236,,5694326355,140,16.7,5694326361,213,0.09,5694326359,212,5.9,5694326357,141,4.0,5694394189,233,229,,,,,,,,,,,,,,,,,,,,,,,,
2808798841,229,74,1,1,49,ajtb177oqwawkdwbqhldmq6mx,1,78.5,96.7,2025-05-02T17:01:46.844Z,2025-05-02T19:25:00Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694394139,56,Left,5694394235,233,17,5694394143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786713,18,5,1,1,52,7gkglopz9cjsysn2u6sbhuvc5,1,57.8,-1.1,2025-05-02T17:01:48.956Z,2025-05-02T19:15:36Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694394471,233,22,5694326435,347,,5694326431,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786723,22,5,1,1,52,ajtb177oqwawkdwbqhldmq6mx,0,42.2,101.1,2025-05-02T17:01:48.956Z,2025-05-02T19:15:37Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5694326469,56,Back,5694326471,347,,5694394493,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786739,19,1,1,1,58,7gkglopz9cjsysn2u6sbhuvc5,1,66.5,0.0,2025-05-02T17:01:55.171Z,2025-05-02T19:25:41Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5694326545,56,Center,5694326547,140,78.0,5694326549,141,34.8,5694326551,212,27.4,5694326553,213,1.11,5694326555,1,,5694326543,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808799715,262,61,1,1,59,7gkglopz9cjsysn2u6sbhuvc5,0,73.2,44.6,2025-05-02T17:01:56.632Z,2025-05-02T17:28:42Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5694397623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786777,24,1,1,2,1,ajtb177oqwawkdwbqhldmq6mx,1,24.1,73.2,2025-05-02T17:01:58.492Z,2025-05-02T17:02:01Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5694326753,56,Back,5694326765,213,3.68,5694326761,212,22.3,5694326755,140,5.9,5694326759,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786809,25,1,1,2,4,ajtb177oqwawkdwbqhldmq6mx,1,6.3,56.1,2025-05-02T17:02:01.418Z,2025-05-02T17:02:04Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5694326925,213,5.56,5694326917,56,Back,5694326921,141,4.0,5694326923,212,53.8,5694326919,140,44.9,5694326927,1,,5694326915,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786891,26,1,1,2,7,ajtb177oqwawkdwbqhldmq6mx,1,44.9,4.0,2025-05-02T17:02:04.755Z,2025-05-02T17:02:12Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5694327351,213,3.20,5694327347,141,2.9,5694327343,56,Back,5694327341,3,,5694327349,212,12.5,5694327345,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786895,27,1,1,2,8,ajtb177oqwawkdwbqhldmq6mx,0,32.8,10.5,2025-05-02T17:02:05.629Z,2025-05-02T17:32:31Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5694402391,212,21.4,5694402393,213,2.62,5694402395,1,,5694402387,140,15.1,5694402383,157,,5694402389,141,26.2,5694402385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786881,20,61,1,2,9,7gkglopz9cjsysn2u6sbhuvc5,1,94.1,67.5,2025-05-02T17:02:06.498Z,2025-05-02T17:31:59Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5694327285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786899,28,61,1,2,14,ajtb177oqwawkdwbqhldmq6mx,1,7.5,32.3,2025-05-02T17:02:11.042Z,2025-05-02T17:32:23Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5694405869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786927,21,13,1,2,15,7gkglopz9cjsysn2u6sbhuvc5,1,90.2,61.5,2025-05-02T17:02:12.787Z,2025-05-02T19:44:44Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5695193545,75,,5694328781,103,23.6,5695193549,458,,5695193543,17,,5694327773,20,,5695206043,215,,5694327487,22,,5694328783,328,,5694327491,56,Center,5694328785,230,96.5,5694328787,231,55.1,5694328779,102,39.8,,,,,,,,,,,,,,,,,,
2808786947,22,5,1,2,18,7gkglopz9cjsysn2u6sbhuvc5,0,101.4,47.1,2025-05-02T17:02:15.851Z,2025-05-02T19:15:38Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5694327629,56,Center,5694329003,233,29,5694327631,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787219,29,5,1,2,18,ajtb177oqwawkdwbqhldmq6mx,1,-1.4,52.9,2025-05-02T17:02:15.851Z,2025-05-02T19:15:37Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5694328981,346,,5694328991,233,22,5694328979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787255,30,1,1,2,48,ajtb177oqwawkdwbqhldmq6mx,1,4.8,38.3,2025-05-02T17:02:45.163Z,2025-05-02T17:02:48Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5694329141,213,1.63,5694329137,141,50.7,5694329145,237,,5694329139,212,8.4,5694329135,140,4.3,5694329133,56,Back,5694329131,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787283,31,1,1,2,51,ajtb177oqwawkdwbqhldmq6mx,1,6.9,51.3,2025-05-02T17:02:48.323Z,2025-05-02T17:02:50Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5694329277,141,70.6,5694329281,213,0.40,5694329283,1,,5694329279,212,33.4,5694329275,140,36.2,5694329273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787285,32,61,1,2,53,ajtb177oqwawkdwbqhldmq6mx,0,36.2,70.6,2025-05-02T17:02:50.572Z,2025-05-02T17:02:51Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694329295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787309,25,1,1,2,56,7gkglopz9cjsysn2u6sbhuvc5,0,65.1,26.7,2025-05-02T17:02:53.357Z,2025-05-02T19:25:43Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694329445,1,,5694329433,141,0.0,5694329427,56,Right,5694329437,212,38.3,5694329441,213,5.77,5694329429,140,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787311,26,5,1,2,57,7gkglopz9cjsysn2u6sbhuvc5,0,96.4,-1.0,2025-05-02T17:02:54.787Z,2025-05-02T19:15:38Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5694329449,347,,5694329447,56,Right,5694330101,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808787407,33,5,1,2,57,ajtb177oqwawkdwbqhldmq6mx,1,3.6,101.0,2025-05-02T17:02:54.787Z,2025-05-02T19:15:38Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5694330081,233,26,5694330061,56,Back,5694330063,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
